user,rating,date,review
Client d'Amazon,"4,0",14 novembre 2018,Fais le job pour le prix .c'est très bien. Facile à installer et monter .
Le Grix,"3,0",2 décembre 2018,Utilisation quotidienne et bon rapport qualité prix par contre une odeur de chaud et de brulé se dégage de la télé depuis un mois date de mon achat .
Client d'Amazon,"5,0",16 mai 2019,Il fonctionne parfaitement bien facile à comprendre et l'image est impeccable.
Cedric ,"5,0",18 janvier 2019,"Tv de remplacement pour ma chambre vu que mon ancienne a rendu l'ame. Tres satisfait, tres bonne qualité d'image et facile d'utilisation et de parametrage."
Jacob Amandine,"5,0",9 janvier 2019,J'ai acheté ce téléviseur car le mien à rendu l'âme. Il fonctionne très bien
Client d'Amazon,"1,0",9 mars 2019,Manque le pied et la telecommande ! Et tv endommagée. Je suis vraiment déçue. Dommage!
TiGer ,"4,0",6 décembre 2018,Une très bonne télé pour le prix. Design agréable et passe partout. Extrêmement fine et légère. A tester avec le temps mais rien à dire pour le moment.
Ritz Pablo,"5,0",24 octobre 2018,Bonne qualité
FAUCHILLE,"4,0",3 mai 2019,"Fonctionne bien. Une image un peu pâle, faut être bien en face"
Gwendoline,"1,0",16 décembre 2018,Reçu cassé !
jlm,"5,0",30 mai 2019,"bon rapport qualité prix,
pas de notice en français malgré l'obligation
ergonomie télécommande trés moyenne"
Lambda,"4,0",24 janvier 2019,"La notice est rédigée en Anglais et en Allemand, contrairement à la législation. Sinon bon rapport qualité/prix."
Client d'Amazon,"5,0",22 juillet 2018,"Parfait. Simple à installer. Seul petit bémol, le mode d'emploi est en anglais et allemand."
caro,"2,0",19 janvier 2019,"Télé très légère, impression de gadget,l'écran s'enfonce dans les angles si on appuie dessus...bof bof à voir à la longue"
christian,"3,0",17 octobre 2017,belle couleur facille utilliser petit bemol pour la tnt il faut aller dans le menu et ajouter atlantic bird 3
diaz,"5,0",16 décembre 2018,trés bon téléviseur satisfaite du produit
Marie Ophelia Marteuilh,"5,0",11 mars 2019,👍
VETTER ALAIN,"5,0",11 janvier 2019,"par contre très bon produits, qualité écran HD nickel, sortie HDMI parfaite,"
christ,"4,0",17 février 2019,"Arrivé a la date prévue, super produit, mise en service très facile, je le conseil christ"
eve,"5,0",8 janvier 2019,"Très bon produit, très contente 😊. Légère.. image 🖼 clair et nette. Livraison rapide dans les temps."
BURLOT,"3,0",28 avril 2019,"2ème TV pour bureau.
Je déplore l'absence de notice en français !!!!"
Mme H. K,"5,0",7 juin 2019,Installation facile
dupont nathalie,"4,0",14 août 2018,Correcte
Client d'Amazon,"5,0",3 septembre 2018,"une télé très bien livraison rapide  reçu 1 jours plus tôt
je recommande"
elo,"5,0",28 avril 2019,"Très bonne télé, mon fils en est satisfait. Lis la plupart de mes CD grave."
Jean Pierre Perret,"4,0",15 février 2019,"Seules les langues anglaise et allemande étaient utilisées dans le ""user's manuel""!!!!!!"
Jawaddu77,"5,0",31 janvier 2019,Nikel
Client d'Amazon,"5,0",17 février 2019,rien a dire
guillaume ,"5,0",10 janvier 2019,petit téléviseur parfait pour la cuisine
Patrick67,"3,0",18 février 2019,"Télé d'appoint, bonne image mais qualité du son médiocre.Pour le prix c'est du bon matériel"
stephanie Basso,"5,0",24 mai 2019,"Très satisfaite de mon achat.
Je recommande."
Client d'Amazon,"5,0",27 décembre 2018,"Très bon produit, et pas pas cher, et avec prise VGA en plus !"
chris,"3,0",5 février 2019,"l'installation n'est pas très facile, pas de notice en français. Mais belle télé pour ce prix"
moulin bruno,"3,0",28 avril 2019,bon produit mais liver par Chronopost jeter par dessus le mur qui fait 2 métre  une honte
Client d'Amazon,"5,0",21 septembre 2018,"tres bon produit
cdt
pascal"
vincent l.,"5,0",13 juin 2018,parfaite la télé fonctionne très bien elle est simple a régler donc aucun soucis je suis ravi de cet achat
georges l.,"5,0",2 janvier 2019,Très facile à régler. Bon produit avec un prix acceptable.
Niakate,"5,0",14 décembre 2018,toute est biens
Sarah Joao rebelo,"5,0",18 février 2019,Super rien a redire j adore super belle qualité au rdv
Marco,"1,0",26 novembre 2018,Obliger de régler les chaines manuellement sinon elles sont toutes dans le désordre
Axel,"4,0",12 octobre 2018,Produit correct bon rapport qualité prix a mon gout
Client d'Amazon,"4,0",3 décembre 2018,Très bonne expérience malgré l'odeur de brulé qui s'est dégagée pendant environ 15 jours
Leroy Amandine ,"4,0",27 janvier 2019,J'aime beaucoup ma télé très bonne qualité juste pas assez de sont
Frank,"3,0",28 février 2019,la prochaine je prend du 4K sinon  pas mal
wrcfredo,"5,0",22 novembre 2018,très bon compromis qualité prix
BUSCHBAUM ,"1,0",10 février 2019,Cette télévision ne fait pas 40 pouces... Elle est juste à 100 cm !!!
Rémi,"4,0",11 février 2019,Super rapport qualité prix. Aucun problème a la livraison. Nickel
Pierre p,"5,0",26 mars 2019,Très satisfait avec cette télévision.
Amandine,"1,0",14 janvier 2019,Je suis très déçu car le lecteur DVD intégrer ne marche pas a la réception
Pires Pedro,"3,0",18 juin 2018,Tv bien côté qualité/prix mais arrivé avec deux pieds du même coté (droit) bricolage pour les mettre
reine,"3,0",17 avril 2019,pas de notice en francais
Sébastien Deur 28,"5,0",14 janvier 2019,Très Bonne TV les images sont de qualité je valide
Frassanito Aleardo,"5,0",2 août 2018,joli televiseur et performant
patrick berthelet,"5,0",21 août 2018,super produit du jamais vu en rapport qualite prix
FRANCIS BAUDOT,"5,0",5 mai 2019,rien a re dire tout et parfait pas pas soucy
Ababa rhum,"2,0",8 novembre 2018,c est dommage que la notice n est pas en francais
Client d'Amazon,"5,0",12 décembre 2018,TRES BIEN
mr le forban,"5,0",10 janvier 2019,pour le prix c'est pas mal
Henri,"3,0",13 décembre 2018,toute la notice est en langue étrangère
Casapia,"3,0",11 mars 2019,"Malgré tout, on y arrive quand même."
legrosse,"2,0",26 septembre 2018,Manque beaucoup de vis de fixation du cache arrière.
Mangin Cyrille,"4,0",26 avril 2019,parfait pour se que j'ai a faire
MALHOMME,"5,0",22 décembre 2018,Televiseur de bonne qualité. Seul bemol le son.
llanes alain,"4,0",17 novembre 2018,Jeux
lepinard,"3,0",5 janvier 2019,le livret n'est pas traduit en francais
Client d'Amazon,"4,0",16 novembre 2018,"pas de souci, la livraison a été rapide"
Client d'Amazon,"4,0",9 février 2019,bonne qualité du produit
patrick herve,"4,0",3 février 2019,tres bon televiseur ras
riffard brigitte,"4,0",22 février 2019,Pour un usage personnel
Un acheteur,"5,0",27 février 2019,Conforme
Steve,"5,0",21 janvier 2019,Bien
riri,"1,0",27 février 2019,je recommande pas
Méhaut,"5,0",17 janvier 2019,Très contente de mon achat
ALCHAIR VALÉRIE ,"5,0",8 janvier 2019,Coup de coeur
godelle,"5,0",14 novembre 2018,Génial vraiment  j adore...
Client d'Amazon,"4,0",24 septembre 2018,Très bien
Carine,"5,0",5 juin 2019,J'adore
MARC,"5,0",12 janvier 2019,super pour le tarif
angelique le bellour,"4,0",16 mai 2019,Nikel
Espérance Ilunga,"3,0",18 avril 2019,Salon
adeline maréchal,"5,0",7 mai 2019,Top
langevin,"5,0",26 février 2019,ras
demarche,"5,0",25 janvier 2019,pas de souci
ludovic,"5,0",19 octobre 2018,Console jeux vidéo film
Nikita,"5,0",27 janvier 2018,"Une télé de grande qualité, à un prix modique ( 279 euros ) pour une 40 pouces,
Il est vrai que sur le coup, j'ai été audacieuse, ne connaissant pas du tout cette marque.
J'ai un peu "" flippé "" entre le moment de la commande et de la livraison !... a tort ! c'est une super TV !
Elle est supérieure à bien des marques connues !
Son image est bien piquée
La qualité d'image est contrastée,elle est  Full HD,
3 Prises HDMI
Prise USB
elle permet de visionner tous les programmes !
On peut y connecter aussi sa console de jeux vidéo.
Le son est très audible et ne nécessité pas une barre de son supplémentaire
279 euros pour 40 pouces de qualité, c'est du jamais vu !
Mode d'emploi en Anglais, mais mise en route intuitive, sans aucun problème.
J'oubliais : Elle est garantie 2 ans.
PS: Elle est disponible en 32 pouces à 175 euros, port compris.
Ou en  50 pouces (127 cm) 4K Ultra HD, Smart LED TV  à 409, 99 euros"
cedric,"1,0",30 mai 2018,"La télévision ne fonctionnais pas. Ecran bleu/rouge/vert / blanc. Retour chez Amazon.
Elle est super légère.
Dommage car il y a pas mal d'entrée HDMI, un port usb et péritel"
Client d'Amazon,"1,0",14 septembre 2018,"J'avais lu dans les commentaires quelqu'un qui avait reçu sa télé cassée pensant que c'était un cas isolé, mais finalement j'ai reçu la mienne aussi avec l'écran cassé (cf photo)..."
epines,"1,0",10 février 2018,"J'aurai du m'en douter vu le prix, retro eclairage hs (ecran noir) et toujours pas de réponse du sav, après une semaine, fenêtre de retour fermée après un mois."
Marc Grichendler,"4,0",27 mars 2018,"Pour l'instant, pas de problème avec ce téléviseur premier prix. Bon, c'est vrai que tout le cadre est en plastique assez léger mais pour ce prix, c'est plutôt intéressant... Parfait pour une TV d'appoint"
delph1902,"5,0",28 mars 2018,"Nous avons acheté cette TV comme appoint pour la chambre, elle fait très bien son office.
La taille correspond, les images sont nettes et belles, pas de souci, bon rapport qualité / prix, je recommande!"
Victor Deloule,"5,0",14 février 2018,"Cette télé est presque parfait, oui j'ai dis presque.
Le principal défaut et l'épaisseur de cette télé.
Elle est légère, grande, mais l'épaisseur, c'est pas encore ca ^^
Ceci dit vu le prix, on ne peut pas lui en vouloir
L'""OS"" intégré de la TV est bien pensé, et intuitif et réactif
C'est une télé abordable pour tous et d'excellente qualité
Je recommande"
lidonne Marie-claude,"5,0",15 janvier 2018,"un peu septique quand à la qualité de ce téléviseur vu son prix peu élevé pour un écran de 80 cm
mais appareil livré dans les délais prévus
bonnes qualité de l'image et du son....
conforme au descriptif
je recommande cet article"
Jean Pierre Carron,"4,0",22 juillet 2018,"A peine arrivé, déballé, branché et prêt à l'essai. Petit bémol déjà signalé par un autre contributeur la notice est en Anglais et en Allemand. Aucune traduction sur le Web. Dommage pour un produit vendu en Europe.
Allumage, première utilisation, phases de réglages. Après le passage en Français sur le premier écran il suffit de suivre de manière très intuitives les instructions qui se succèdent dont : scan automatique. L'appareil détecte les 33 chaines TNT. La touche ""menu"" sur la télécommande donne accès aux réglages complémentaires de couleurs, audio et autres.
La touche ""input"" sélectionne les diverses entrées en fonction de ce que vous avez branché? Attention si vous voulez lire une clé ou un disque  USB  il faut descendre jusqu'à le fin du menu et passer sur la page suivante pour trouver l'entrée ""média"".
Petite astuce: L'entrée casque coupe le son des HP donc si comme moi vous utilisez un casque vous risquez de vous fâcher avec le reste de la famille. Donc prenez une prise ""scart ex péritel"",cherchez sur le web les repères de sortie son et câblez une fiche correspondant à la fiche d'entrée de votre casque. Le tour est joué vous bénéficiez du son, les autres aussi et tout le monde est content.
En conclusion une bonne affaire avec un prix permettant une petit folie en 1m d'écran.Je recommande"
Nebbak,"4,0",17 juin 2018,"Télévision à 230 € 100 .3 cm 40 "" qualité d'images plus que correct le sont passe encore mes pour écouter de la musique pars exemple vaut mieux prendre un home cinéma barre de son
pour  regarder la télé le son d'origine et largement suffisant
Légère  simple d'utilisation fine franchement après mettre renseigner sur la marque que je ne connaisser pas les vaut certaines Samsung ! !!
ReStéphanie à voir la logeviter"
Raven,"4,0",23 juillet 2018,"Bonne taille
Belle image
Cependant je ne peut mettre 5 étoiles je ne peut la connectée à ma BBox. Elle reste une TV basique.
Quant à l'assistance technique d'amazon de vrais cons. Incapable de m'aider c'est plus facile de retourner un colis qu'aider un client."
Kevalet,"4,0",17 août 2017,Excellent produit facile a utiliser et d'une simplicité enfantine. Faible consommation d’énergie et couleurs chaudes et claires. Seul bémol c'est la qualité du son. Ça sonne un peu creux et ça manque de lourdeur. L'image oscille un peu quand on met trop de volume mais dans la norme c'est parfait pour un camping car ou pour une utilisation avec batterie de 12v. Je recommande vivement ce produit dont je suis moi même très satisfait!
Marco.,"5,0",26 janvier 2018,"Remarquable, il devient rare aujourd'hui de trouver des écrans TV avec une connectivité pareille :
RCA Scart Composite Composantes et ... même Satellite, HDMI , USB
Bref extraordinaire.
Quand à l'image , très bien."
oliviermulot,"1,0",14 janvier 2018,Très déçu par la qualité d image les couleurs sont pâles  et malgré les possibilités de réglages la qualité générale est médiocre je n'est pas du tout apprécié ce exproduit et je l ai retourné
Client d'Amazon,"4,0",26 mai 2018,"Bonjour je n'arrive pas à capter la tnt qui est intégré à la télé, comment faire sachant que j'ai une prise d'antenne murale, merci"
cousin ,"1,0",20 décembre 2018,Produit arrivé avec dalle hs pas de possibilité d échange date dépasse c était un cadeaux bravo amazone
Mat_54,"5,0",27 juillet 2018,"J’ai reçu la TV un jour avant la date indiquée ce qui est une bonne nouvelle. Comme tous le monde, même remarque la notice n’est pas en français mais cela ne dérange pas elle est simple d’utilisation.
Bon rapport qualité prix. Elle répond à mon besoin ( télévision d’appoint).
Je suis satisfait de mon achat, reste à voir si elle tient dans le temps"
Harzli Joumen,"1,0",29 octobre 2018,Article reçu cassé
nanou,"3,0",16 juin 2018,"TELEVISEUR DE BONNE QUALITE MAIS ERREUR DANS LA COMMANDE, JE ME SUIS TROMPEE COMMANDE TV HD READY MAIS PAS FULL HD DONC NECESSITE DECODEUR TNT"
sandy ,"1,0",6 septembre 2018,"Suite à un débalage minutieux, il s'est avéré que le téléviseur était cassé à l'intérieur de l'écran, ce sont des choses qui arrivent mais anormal. Je ne commanderais plus de téléviseur chez amazon."
Client d'Amazon,"1,0",29 août 2018,Produit arrivé cassé
Dan,"4,0",27 septembre 2017,"Je l'ai reçue dans les temps. Aucun problème pour l'installer à la place d'une petite télé sur un des ports HDMI dans mon bureau. Elle répond à mes attentes. L'écran de 40"" est de bonne qualité. L'image est bonne. Le son est correct mais un peu faible 2 x 6W. Connectique très complète. Doc en anglais mais claire. Je ferai le test de connecter des enceintes pour booster le son. Mais je la recommande."
Luiza Benallel,"4,0",25 août 2018,"Je trouve la TV légère donc pour moi c est plutot un bon point, le montage des pieds est rapide, le reglage de la tv pareil rapide a faire, la tv fonctionne parfaitement,la qualité de l image est nikel SEUL et unique bemol c est la livraison.. je devais la recevoir hier, j ai donc attendu toute la journee a la maison attendant cette tv mais rien donc journee foutu en l air pour rien voila ce qui a valu 4etoiles mais sinon tout est nikel :)"
MARIE,"4,0",10 août 2018,"10 mn d installation ,le guide d installation est facultative. touche menu télécommande puis il n y a qu a suivre...les menus  sont très explicites ( image , son , minuterie). Les matériaux constituant la tv ... sont très....... ""plastic"" ;-) vous allez être surpris par son poid :-)  ..elle lit la plupart des fichiers  formats mp4 divx sur port USB
Mais franchement je la recommande ...Personnellement je l ai prise comme 2éme tv donc pas besoin qu elle soit connectée.."
Mlk,"1,0",5 octobre 2018,J'ai eu la télé mais sans la télécommande
Client d'Amazon,"1,0",21 août 2018,"le manuel d'utilisation n'est pas traduit en français ,je vais devoir faire une demande et je sent que c'est pas gagné !"
Client d'Amazon,"1,0",26 juillet 2018,Sas de signal alors que la prise  tv fonctionne à ec d autres tv 2 jours à tenter l installation.....
MOUNIR,"3,0",4 août 2018,Le son n'est pas terrible et la portabilité de la télécommande n'est pas bien il faut être strictement en face si non elle ne capte pas.
Client d'Amazon,"3,0",28 juillet 2018,Très bon rapport qualité prix. Belle image et facile d'utilisation. Peut-être le son manque t'il de pêche mais il ne faut pas trop en demandé.
André Morais,"3,0",1 juillet 2018,"Bonjour je n'arrive pás a avoir les chaines TV français, j'ai un rato, mais j'ai tout essayer ET cá né marche pás..."
MORANGE,"2,0",27 mai 2018,"Nous l'avons reçu cassé, de plus étant une marque chinoise, la télé n'est pas résistante étant donné que nous l'avons reçu très endommagé. Il y avait un bout cassé en bas et l'écran avait une fissure.
De très mauvaise qualité, je ne recommande pas du tout ce produit."
Damien,"5,0",15 septembre 2018,"Bonjour, très bon produit juste un point négatif la notice est en anglais et allemand"
Client d'Amazon,"1,0",23 juillet 2018,"Reçu le téléviseur, écran tout fissuré et ne fonctionne pas. Aucunes étoiles pour ce produit."
Client d'Amazon,"3,0",27 juin 2018,Très bon produits 😉
Foliophile,"4,0",5 mai 2018,"Fait son travail, bonne image, son perfectible mais acceptable, durée de mise en route ok.
Compatible avec la prochaine norme TNT (DVB-T2 HD) celle déja en vigueur en Allemagne, donc parfait pour les frontaliers.
Menus basiques mais ok. Télécommande simple mais fonctionnelle. Plastiques un peu bas de gamme. Pas d’alimentation d’antenne. Attention la prise coax latérale n’est pas la bonne pour la TNT: il faut utiliser la prise du bas. Pieds simples à monter et stables. Fixation murale possible.
Mode d'emploi en anglais seulement.
Attention: une seule sortie audio, via jack, et c'est une sortie casque: elle coupe donc le son de la television quand elle est utilisée. De ce fait, il n'est pas possible de brancher une barre de son ou un ampli en plus du son de la télé, c'est l'un ou l'autre."
Cliente Amazon,"5,0",8 juillet 2018,TV pas Cher att assemblée ou Hollande
Pascal Ménager,"4,0",26 mai 2019,"je verrais dans le temps si cette TV  me satisfait, là chose qui me déçois c'est quelle n'as pas de manuel en français même sur l'écran rien de s'affiche en français là j'attends que le vendeur n'envois un manuel pour que je puisse mettre la TNT sur la TV  HKC  sinon je vous envois un nouveau message  et là soit sa sera satisfaisant soit décevant  l'avenir me le dira"
Nathan Wallet,"5,0",15 décembre 2018,J ai acheté cette tv poue ma chambre et elle fais vraiment un bon boulot au niveau image et son ses trois port hdmi sont un plus pour la vente et son prix est vraiment interessant pour la qualité quelle montre
aco,"5,0",16 janvier 2019,"Livraison parfaite, et article de qualité. L'image est parfaite le son est correct. Seule petit défaut, qui devrait avoir sa solution : en mode TNT  l'image est rognée en haut en bas et sur les côté. Le service client est extra et j'attend leur réponse sur ce sujet."
Client d'Amazon,"2,0",7 juillet 2018,"BONJOUR
J'ai reçu ma télé et gros problémes: déja notice en chinois pas de français et en plus je ne peux pas mettre ma box SFR c'est pas prévu pour cela c'est lamentable!...Alors il faut que soit je vous la renvois ou soit je regarde plus les chaine SFR!!!Dites moi?..
MERCI
MME GEORGES Corinne"
danella,"5,0",6 août 2018,j'aimerais bien mais amazon me rend folle e n ne prenant pas ma carte et j'en souffre .j'ai encore bien d'autres choses a lui acheter !!!! maisce n'est pas la peine je crois
Client d'Amazon,"5,0",6 juillet 2018,"Franchement pour le prix, c'est tres intéressant. On ne regrette pas"
Zanbar,"2,0",29 juillet 2018,"Article commandé avec delai de l8vraison garantie..... mais 3 jours de retard, cadeau loupé"
Trabelsi,"1,0",14 août 2018,"Franchement apparemment c'est nulllle, j'ai reçu aujourd'hui j'ai branché avec antenne, je change le sur le satellite de France aucune chaîne capte c'est dommage"
