user,rating,date,review
Jacques Crombet,"5,0",29 mai 2018,J'ai choisi la meilleure note pour cet article qui correspond parfaitement à la description faite en ligne. J'ai aimé la facilité d'achat en ligne. Rien ne m'a déplu. Je ne peux que recommander cet article
Client d'Amazon,"5,0",26 mars 2019,Enfin un aspirateur qui fait ce pourquoi je l ai ACHETE!!! Je suis bluffée vu le prix je ne regrette pas du tout et je confirme forte aspiration et léger !! A voir a l usage mais si dans 2 ou 5 ans il aspire plus aucun regret pour le changer vu le prix!!! Je recommande
jeannot,"5,0",7 décembre 2018,Cet aspirateur est de bonne qualité. Il a tout de suite plu dès le premier usage. C'est le plus important. J'en suis content.
SAUJET,"4,0",26 septembre 2017,"Aspirateur très puissant même parfois trop puissant selon la surface à aspirer.
Assez discret et peu encombrant. Brosse intégrée sur le tuyau très pratique."
lefevre alex,"4,0",24 septembre 2017,"Aspirateur très puissant. Pas trop bruyant. Très léger.
Très contente de mon achat délais de livraison respectés.
Prix correct par rapport à la qualité du produit.
A voir dans la durée. Vous pouvez l'acheter les yeux fermés!!"
ludovic cusenier,"3,0",10 juin 2019,"Le produit aspire bien même trop vu la brosse qui se coince dans chaque joint , sinon le cable est assez long , le produit est joli mais très cheap quand on vois les roulettes et la qualité du plastique , bon produit dans l'ensemble mais je préfèrerais mon précédent Rowenta"
Christophe,"4,0",7 mars 2019,"Produit acheté pour une utilisation peu soutenue, résidence secondaire, mais fait le job est peu encombrant. Très bon rapport qualité prix."
David POMMIER,"5,0",31 mars 2019,Après plusieurs mois d’utilisation il est toujours puissant et efficace. Après en avoir passé plusieurs bon marché et nul j’ai enfin un aspirateur digne de ce nom
sarah,"5,0",20 juin 2018,J'adore niveau qualité prix je ne suis pas du tout déçu.Il est très puissant (voir un peu trop) il se range facilement le balai(embout) est assez plat donc passe facilement sous les meubles.J'ai des chiens et chats et convient parfaitement pour les poils des animaux le bac ne se remplis pas trop vite et il se vide facilement .....Vraiment j'adore
Cleman,"4,0",25 avril 2018,"produit livré rapidement avec Prime en 2 jours comme annoncé par le vendeur. Comme le titre l'indique, l'aspirateur est compact mais joue parfaitement son rôle d'aspirateur ! produit de qualité. Je recommande."
sanchez julia,"5,0",30 mai 2019,Tres contente de mon achat ! La puissance se règle au niveau du Manche ce qui peut-être un plus en fonction des endroits où l'on passe pas besoin de se baisser pour régler la puissance sur la base de l'aspirateur . J'avais un dyson avant je ne regrette pas dutout mon achat
joly,"5,0",1 septembre 2017,"Satisfait de cet achat, qualité prix satisfaisant pour son efficacité et son mécanisme silencieux, peux encombrant et facile pour le rangement"
THIERRY DURAND,"5,0",2 janvier 2019,"Acheté pour notre appartement 3 pièces pour remplacer l'ancien, celui ci est très puissant, voire trop, facile pour vider, lever et ne prend pas beaucoup de place"
polux polix,"5,0",26 août 2018,"très bon aspirateur très forte aspiration .petit,léger ,jolie que demander de plus il correspond à ce que je rechercher ."
CRESPO Anne,"5,0",2 septembre 2018,"Aspirateur parfait pour appartement.Un bémol lorsqu’il faut le nettoyer , en ouvrant le bloc beaucoup des poussières et des éléments aspirés sont collés et tombent à nouveau parterre. Il faut donc l’ouvri Dehors ou sur une poubelle"
soiadou faty,"5,0",14 avril 2019,J’aime beaucoup sa légèreté il est super efficace pas de poussière ou presque pas c’est génial je l’utile 1 jour sur 2 un peu bruyant c’est vrai mais bon pour le prix je trouve que l’aspirateur et au top
Gomez Emeline,"4,0",15 février 2019,Alors on ne peut pas dire qu'il n'aspire pas mais c'est difficile du coup car colle vraiment au sol. Il y a un cache pour regler un peu l'intensité mais il est mal placé je le baisse toujours avec les mouvements cest le point négatif apres j'en suis contente pour le prix j'ai enfin trouvé un aspirateur qui aspire tout.. je fais même ma poussiere avec l embout brosse
Julien ,"5,0",5 janvier 2019,"Pour sa taille cet aspirateur possède une puissance d'aspiration assez bluffante. Il ne prend pas beaucoup de place.
Le système de nettoyage est effectivement très simple à utiliser même si je trouve qu'on a tendance à en mettre un peu à côté.
Petit bémol pour le système de ré enroulage du fil à l'intérieur. Ca n'engage que moi mais j'ai l'impression qu'il vieillira mal."
VILLERY Thomas,"4,0",13 décembre 2018,Très bonne aspiration. Un peu trop même. Il faut créer une fuite pour que la brosse ne colle pas au carrelage. N aime pas aspirer la cendre. Perte d'aspiration rapide  suite au filtre colmaté  mais ce filtre en tissu est très facile à nettoyer.  Par contre J ai du enlever un autre filtre dans l'aspirateur qui faisait un sifflement très fort lors de l'utilisation  d l'aspirateur.
BC,"1,0",6 mai 2019,Passez votre chemin.. n'aspire pas correctement
rené Sattler,"4,0",17 janvier 2018,"je suis satisfait de mon achat ,juste un point négatif : la partie du manche courbé en plastique ne j'emboite pas bien et si on force on a du mal  l'enlever  ."
goubil,"4,0",3 avril 2018,"Bon rapport qualité /prix. Moi qui passe l'aspirateur 3/4 fois par jours (3 gros chiens) il est efficace, puissant, ce vide facilement, léger, marche télescopique de grande taille, assez silencieux. Bref pour moi il est très bien"
POUPETTA,"4,0",2 mars 2018,"Bonjour, je l'ai acheté pour ma voisine. Elle le trouve très bien, puissant et facile à monter. A voir dans la durée, s'il est résistant ou pas.
Cordialement."
Client d'Amazon,"5,0",25 octobre 2018,"Pour l’achat de ce produit j’ai compté sur les avis des clients et franchement je ne regrette pas du tout
Je recommande"
djip,"5,0",17 février 2019,Bon aspirateur très bonne puissance d'aspiration !! Facile à utiliser et nettoyer !! Je le conseille vivement !! Bon alternative pour ceux qui ne peuvent pas s'offrir un Dyson !!
Tatane,"5,0",29 novembre 2017,"puissant, efficace très bon rapport qualité prix que demander de plus.
points négatifs si j'ose dire !! :  tuyau un peu court et pas de réglage de la puissance car il aspire vraiment très fort !!!!"
véronika,"4,0",21 mai 2019,"Aspirateur conforme a ce que l'on attend de ce produit, mais trop puissant pour du carrelage, on reste coller au sol du coup fatiguant."
Client d'Amazon,"5,0",22 janvier 2019,"Pratique, on peut moduler au niveau de la poignée  l'aspiration que l'on souhaite. Le manche possède une mini brosse , parfaite pour les dessus de meubles. Je l'utilise aussi pour faire la corbeille de mon chat,pas de soucis tous et aspiré.  Sur carrelage et parquet, les aspérités au niveaux des plinthes sont réellement aspirées. Je recommande vivement."
Client d'Amazon,"4,0",30 novembre 2018,Je suis très contente de cette aspirateur pas bruyant mais efficace pour avaler toute poussière et poil de chien un plaisir de nettoyer
Guédan Joël,"5,0",2 mai 2019,"Fonctionne très bien avec une très bonne aspiration, solide, pratique."
Massi BOUDJ,"5,0",1 avril 2019,"Parfait très puissant et robuste, pour plus de longévitée pensez à retirer le filtre et à le nettoyer de temps en temps"
Pierre,"5,0",19 novembre 2018,"Pour remplacer un Dyson, j'ai testé cet aspirateur. Étonnant de puissance. Effectivement il colle au sol! Heureusement, on peut régler l'aspiration. Très facile à vider, en un clic. Je n'aime pas la brosse par contre. Mais dans l'ensemble, et pour le prix, c'est top. À voir dans le temps."
IW,"5,0",3 mars 2019,"Je. suis entièrement satisfaite de mon achat , il correspond exactement à mes besoins. Léger, bonne maniabilité, plus de corvée pour trouver le bon sac puisqu'il n'y en a pas, très facile à nettoyer d'autant que j'ai 2 chiens et rangement dans un petit espace. Je le recommande vivement."
BOUTOUBA,"5,0",12 octobre 2018,Je ne regrette pas ce choix. Aspire facilement avec une puissance plutôt silencieux et manipulation facile d’une piece à l autre. Doit vraiment faire parti des meilleurs de sa catégorie
lilou4,"5,0",13 décembre 2018,"Je suis très satisfaite de cet aspirateur, il est léger, super puissant, les différentes brosses sont très pratiques et utiles, le cordon à une très bonne longueur, bref je le recommande vivement, je suis très contente de mon achat."
chris 68,"4,0",29 juillet 2018,"C'est un très bon outil, mais comme l'écrivent certains, il colle au sol. Il devrait être vendu avec la brosse pour parquet en plus. Je l'ai achetée et je n'ai plus ce problème de trop forte succion."
DUBAR DANIEL,"3,0",6 novembre 2018,"Le câble de l'aspirateur s'enroule difficilement dès la première utilisation...
Le ressort spirale de cet aspirateur est trop faible.
S’encombrer d'un câble non rangé d'aspirateur n'est vraiment pas pratique...
A fuir à moins de prévoir l'achat d'un nouvel enrouleur de remplacement..."
valerie esposito,"5,0",19 août 2018,"pour le prix je suis très contente du produit c est vrai que quand je l ai vu
on aurait vraiment dit un jouet mais l aspiration est vraiment forte j adore ce produit"
mélanie renard,"4,0",22 février 2019,Je recommande cet achat sans problème en plus le prix est abordable et le produit de bonne qualité! Très bonne puissance d'aspiration et l’appareil se dirige très bien ! et la petite brosse ronde est top pour enlever les poils de chats sur l'arbre à chat ou sur le canapé !!! Pourvu que ça dure car j'en suis très contente!
Client d'Amazon,"5,0",23 mai 2019,Produit ayant rapport / qualité prix très attractif.  Produit correspondant à la description du vendeur.
CHEHAMI Fadia,"5,0",31 juillet 2018,"Excellent produit, il est léger et maniable. Il aspire très bien mieux que tous les aspirateurs que j'ai eu jusqu'à présent il faut même parfois ouvrir la grille au niveau du balai pour relâcher l'aspiration tellement il est puissant. Le seul bémol est le cordon que je trouve un peu fin."
CLOUET Emmanuelle,"5,0",9 mai 2018,Il aspire au top. Un peu trop mais on peut toujours ouvrir la trappe présente sur le tube. Le vidage est bien. Seul hic. Il est un peu casse pied pour rentrer le fil.
Jeanne- Marie DELAUNAY,"4,0",3 septembre 2018,"Je pense que ma notation parle d'elle-même : l'aspirateur est petit et léger, donc facile à ranger et à utiliser.
Comme d'autres utilisateurs l'ont indiqué, la puissance d'aspiration est très élevée, de sorte qu'il faut ouvrir la manette du manche pour l'abaisser.
J'en suis très contente et le recommande"
Pons Roger,"4,0",9 février 2019,"Très puissant , trop puissant même ,colle au sol ,mais il fait le travail ."
Client d'Amazon,"5,0",5 avril 2019,"Très bien,fini les achats d'aspirateur pour la forme, et celui là me convient parfaitement, nettoie bien ma moquette et les sols durs pas trop bruyant, efficace"
Billy the kid ,"5,0",5 mars 2019,Rien à redire cette aspirateur et top et pas chère
Selim Mahieu,"5,0",13 octobre 2018,Super aspirateur. Comme un dyson avec un prix beaucoup plus raisonnable. On peux changer la puissance de l aspirateur pour plus de facilité si besoin.
Client d'Amazon,"5,0",31 août 2018,"L’aspirateur est léger, pas si bruyant que ça (mon ancien en fin de vie faisait un boucan d’enfer en comparaison).
Marche fort ! Si vous ne réglez pas la prise d’air, vous ne décollez pas du sol.
Très bon aspirateur, très bon rapport Q/P"
sylvie06,"5,0",15 octobre 2018,enfin un aspirateur qui ne fait pas sembler d aspirer ; gros débit a régler automatiquement….mais un rapport qualité prix excellent et même mieux que des aspirateur beaucoup plus cher...
Florent V,"5,0",10 mars 2019,Très satisfait de notre achat. Aspirateur très puissant et silencieux. Le reservoir n’est pas simple à vider au début il faut prendre le coup de main.
Laetitia L.,"5,0",10 juin 2019,Parfait aspire super bien je recommande
Client d'Amazon,"3,0",22 avril 2018,Aspire très bien facile d entretien mais apres 6 mois d utilisation parfois il y a un sifflement assourdissant .
Anthony maurent,"4,0",12 janvier 2019,"Il est juste top! Franchement je voie pas l’interet De payer une fortune, quand on a un produit de cette qualité à un prix raisonnable"
Pascal,"1,0",2 décembre 2018,Déçu par le produit. Trop petit....je le retourne à Amazon.
laurent julia,"4,0",19 octobre 2018,Sur le plancher flottant et linau non fait des trace avec ces  petite roue .
Client d'Amazon,"4,0",16 mars 2019,cela fait deux semaines que j'ai cet aspirateur et je n'ai pour le moment pas à me plaindre le seul bémol que je pourrais lui faire c'est que le contrôle de la puissance se fait sur le manche grâce à une ouverture que l'on peut ouvrir ou fermer selon le niveau de puissance souhaité.
Client d'Amazon,"3,0",4 mars 2019,"Maniabilité moyenne. Tube flexible trop court pour grande personne (1,80m). Les roues glissent plus sur le sol qu'elles ne roulent. Enrouleur de câble faiblard.
Bonne aspiration, léger, bien vu la brosse accessoire en bout de tube."
MÉNARD JULIEN,"5,0",7 août 2018,"Bon produit, très léger il aspire très fort avec silence, il fait très peu de bruit et il est d’une simplicité à nettoyer.."
nattier philippe,"5,0",26 octobre 2017,Acheter pour mes enfants cet aspirateur remplit tout mes attentes puissant et  assez silencieux équiper de nombreux accessoires et surtout il a un petit gabarit pour l’instant je suis très content a voir dans la durée j' ai confiance dans la marque Rowenta
sebM02,"5,0",4 juin 2019,"très léger, de bonne qualité avec une aspiration très très puissante idéal pour les poils de chien ou chat sur les sièges de voiture ou sur les canapés. Très content de mon achat."
woman47,"5,0",16 mars 2019,"Cool, cet aspirateur ! Et compact.
Très bien conçu.
Efficace."
vincent joel,"5,0",15 mars 2019,Bonjour bien reçu aspirateur premier essai très concluant je le recommande.
Client Amazon,"5,0",13 septembre 2018,il est conforme a la photo tres leger et fontionne parfaitement bien je recommande
Camcam,"4,0",7 juin 2019,"Très bon produit. Très forte aspiration, très esthétique, compact Et extrêmement léger. Seul hic,  il manque un bouton pour régler l'intensité d'aspiration qui peut quand même se faire par le clapet coulissant en haut du manche. Car du coup la forte aspiration rend le manche beaucoup moins maniable."
C. Isabelle,"5,0",26 décembre 2017,"excellente qualité, aspire vraiment bien. Les accessoires sont un plus.
Il n est pas super silencieux mais cela est sans importance."
cécile chamblay,"5,0",28 septembre 2018,"Facile à utiliser, facile à démonter le filtre,
Aspirateur léger facilement transportable"
Prim T.,"2,0",15 janvier 2019,"Aspirateur qui aspire trop fort donc rien ! Même avec la perte d’aspiration en haut du manche ouverte, la tête reste trop collée au sol difficile à déplacer, et pousse donc toutes les miettes etc. Je ne sais pas si le problème ne vient pas de la tête au sol..."
EPP   Meg,"5,0",9 novembre 2017,Excellent produit. Le fils est assez long. Puissance d'aspiration est très bien. Nous en sommes très contents.On le recommande.Mieux que notre ancien Koenig.
ArdnassaK ,"4,0",9 mai 2019,"Très bon produit. Pas déçu du tout pour un achat en urgence car mon ancien m’avais lâcher
Reçu avant la date estimée.
Très simple a monté.  Efficace sur les sols dure , carrelage parquet . Aspire très bien .
Et contre les poiles de chiens !
Je recommande."
ae engel,"5,0",13 novembre 2018,"en plus de sa légèreté et de sa mobilité il aspire vraiment bien et se vide en 2 temps 3 mouvements. bon achat
."
amandine,"5,0",23 septembre 2018,Pas très bruyant.  Forte aspiration. Bon rapport qualité prix.
Arnaud REMY,"5,0",9 juin 2019,conforme
isabelle leveau,"5,0",28 février 2018,Si vous cherchez un aspirateur super puissant il faut acheter celui la .vraiment au top .juste un regret on ne peut pas ranger les petits accessoires dans l aspirateur .
The Joul,"5,0",7 avril 2019,"Malgré un bruit assez élevé et une succion ridiculement puissante, c'est un aspirateur qui fait exactement ce dont j'ai besoin : aspirer tout d'une façon très efficace et définitive (pas besoin de repasser trois fois au même endroit). Facile à remplacer, facile à déplacer, je recommande."
lambert,"5,0",9 mai 2019,"Bon produit, comme tout aspirateur il est un peu bruyant mais très performant pour son côté compact."
Paulo,"5,0",11 décembre 2018,"Très bon aspirateur, fait ce qu'on lui demande"
Tony ,"5,0",7 décembre 2018,Super
arlette deschamps,"5,0",17 octobre 2018,"Super aspirateur et très très puissant, je le recommande"
Client d'Amazon,"4,0",9 juin 2019,Nickel
Neys,"4,0",2 janvier 2019,"APPAREIL RECU RAPIDEMENT AUJOURDHUI. ESSAYAGE : IL EST TRES PERFORMANT ET ASPIRE TRES FORT. UN PEU TROP MEME LOL
IL EST LEGER ET PRATIQUE AVEC SA PETITE BROSSE POUR LES RECOINS ...
je suis satisfaite, on verra maintenant ce que cela donnera avec le temps"
sans,"2,0",9 janvier 2019,"puissance +++; manipulation tube ----- nulle
vidage bac: on en met partout
à éviter avec des animaux"
Client d'Amazon,"5,0",12 novembre 2018,PARFAIT
Aurore refford,"5,0",19 novembre 2017,"Aspirateur léger, maniable, qui remplit pleinement sa fonction d'aspiration, ultra facile a vider. Ca devient presque plaisant de passer l'aspirateur. Vraiment ravie de cet achat!"
Client d'Amazon,"5,0",8 décembre 2018,"Tout est parfait comme d'habitude chez rowenta, silencieux, facile à utiliser et à nettoyer, force d'aspiration réglable, correspond à mes attentes"
mandras mickael,"5,0",26 novembre 2018,Recu aujourd hui je l ai essayer tres bon produit leger la brosse colle au sol point  de vue niveau nettoyage de l appareil tres faciles je le recommande
NANOU 39,"5,0",31 janvier 2019,tres contente de l achat
Sansan,"5,0",15 décembre 2018,"Aspire parfaitement et les accessoires sont pratiques. Seul bémol, comme l’aspiration est forte, j’ai mis un autre balai d’aspiration avec une ouverture plus ample afin de pouvoir conserver la puissance pour plus d’aisance."
Aurelien ,"5,0",22 avril 2019,"Super aspirateur je recommande !
Une bonne puissance d'aspiration surtout pour les poils d'animaux"
cyril boutaud,"1,0",30 décembre 2018,Aspir pas très fort
sabrina brochard,"4,0",23 avril 2018,"aspirateur opérationnel, très bonne puissance, bonne prise en mains et nettoyage facile.
je le recommande en plus c'est fabrication Française."
Yan,"4,0",27 mai 2019,"Très bon aspirateur
Il faut juste régler la trappe d aspiration pour réguler celle ci sinon séance de muscu gratuite
Mais en même temps c est ce que l on attend d un aspirateur
Donc ne pas hésiter
Bon rapport qualité prix !!!"
NAME_NOT_RETURNED,"5,0",26 août 2018,Relplacer l’ancien dans une société qui l’uti Tous les jours
Amélie Cariou,"5,0",14 décembre 2018,Nous sommes très satisfait de cet aspirateur. Il aspire bien (même les poils de notre chat sur le canapé) contrairement à notre ancien aspirateur. Les différents embouts sont utiles.
Client d'Amazon,"5,0",3 janvier 2019,super aspirateur qui rend bien les taches sur carrelage facile... certe une force de succion quand même assez forte mais sinon rien à redire content de mon achat.
fernand,"5,0",2 octobre 2018,"Très bon produit, dommage que l'on ne puisse pas régler la puissance mais cela n'a pas une grande importance"
Client d'Amazon,"4,0",31 août 2018,"Cet aspirateur maniable est puissant, je suis oblige d'utiliser la fonction de limitation pour son utilisation. Tres beau modele et bon desing."
Ladet Christophe,"4,0",17 décembre 2018,"Léger, assez puissant pour le prix, avec une bonne aspiration. Peu d'ustensiles et de piètre qualité. Bon rapport qualité prix"
Pellegrini Aline,"5,0",1 avril 2019,"Très bon aspirateur même un peu trop puissant, mais j'ai collé 2 petits feutres dessous, et là, c'est top."
Client d'Amazone,"5,0",10 mars 2019,très bon produit
PERRET SEVERINE,"5,0",7 juin 2018,"Une aspiration tres forte. Aspirateur silencieux.
Le fil est long bref cet aspirateur me change la vie !!! Je le recommande car excellent rapport qualité prix."
Client Kindle,"5,0",14 décembre 2018,"Pour moi il est parfait, seulement 3 accessoires mais pas besoin de plus, j'avais peur du bruit mais finalement aucunes gènes... Rapport qualité prix, juste top
Je recommande !"
peroux,"5,0",8 septembre 2018,"Très satisfaite de mon achat à ce jour (1mois d utilisation). Manche très long donc hyper pratique pour les personnes grandes. Aucun rejet de poussières ce qui était un gros souci quand on a des animaux.
Ravie 😄😄"
Airfrog,"5,0",16 juin 2018,"Facile à monter. Aspire très fort. Se faufile partout.
Bac aisé à vider.
Très content de mon achat. A suivre dans le temps !"
Audrey,"4,0",31 octobre 2018,"Pour l'instant il aspire bien. Il à été livré un jour avant la date, bien emballé, plusieurs embouts livré avec et c'est très pratique. La puissance d'aspiration est correct, la poussière tremble quand je sors mon aspirateur."
lachkar alain,"5,0",25 août 2018,"Pour l'instant je ne suis pas déçu, il aspire très bien, je suis obligé de régler la puissance sinon il reste aspiré au sol"
Alboui,"5,0",24 mars 2019,vraiment au top merci encore
emma caffot,"5,0",16 mars 2019,"Parfait de A à Z. Maniable, hyper efficace, jamais mon tapis ni mes sols n'ont été aussi vite propres sans le moindre effort. Il est bruyant mais autant qu'un aspirateur traditionnel, donc ça ne me dérange pas."
K.ro mlg,"4,0",24 août 2018,Je trouve qu’il aspire très bien on est même obligé de réduire l’aspiration. Peut être un peu Bruillant mais ce n’est pas non plus insupportable ! Moi qui n’aime pas le bruit je le supporte très bien. J’en suis très contente.
BeniBoy,"5,0",1 février 2019,"Ça nettoie très bien, et c'est super puissant."
Vincent M,"4,0",12 novembre 2018,"Bon aspirateur, très puissant. Il faut voir si il tient sur le long terme!"
isnard danièle,"5,0",7 février 2019,Tres tres bien et pratique je le recommande fortement
Oumyasmine,"4,0",9 octobre 2018,"Aspirateur leger et bien conçu, idéal dans un appartement.
Attention, en revanche, tous les accessoires ne sont pas fournis...."
mimi,"4,0",27 octobre 2017,très très efficace elle aspire trop bien et pas trop bruyante le seul bémol y'a pas un bouton pour réglé la vitesse d'aspiration. ...
Lilou14,"5,0",10 mars 2018,"Super aspirateur très léger et ne fait pas trop de bruit
Il aspire très fort il faut ouvrir le loquet sur la poignée pour régler l'aspiration
Le filtre ce nettoye à l'eau"
DERAIL Daniel,"4,0",27 octobre 2017,Super petit aspirateur facile maniable pas top cher bonne puissance .Bien èstétique d'un fonctionnement facile à la portée de toutes les bourses.
francis cuneaz,"5,0",22 mars 2018,et bien comme certain commentaires le décrivent l'aspiration est très puissante .facile d'utilisation compact .non très bon rapport qualité prix
Choupi,"5,0",4 décembre 2018,"Petit mais puissant, cet aspirateur ma fortement étonné lorsque je l'ai mis en marche !!
très bon rapport qualité prix, très léger, design et aspire très bien"
DUBAN,"5,0",14 avril 2019,"Peu bruyant.
Simple d'utilisation.
Aspiration très forte.
Ne possède pas de variateur de puissance d'aspiration."
Vincent et Caroline,"5,0",13 décembre 2017,"Très bon aspirateur, excellent rapport qualité prix, par rapport a d'autres je le trouve pas bruyant.la puissance d'aspiration est bluffante."
MICKAEL SMADJA,"5,0",7 mai 2019,"Je suis content du produit, c’est un très bon rapport qualité prix"
fabrice GUEREMY,"5,0",12 mai 2018,"Aspire à en décrocher le parquet,  très esthétique,  maniable et fil assez long...
Pas déçu,  bon achat
Je recommande pour les possesseurs de chats"
Client d'Amazon,"5,0",2 décembre 2018,C’esr Ce qu’on cherche
Dutour,"4,0",18 août 2018,Cet aspirateur aspire très bien mais il fait tout de même un peu trop de bruit. Il n'est pas aussi silencieux que souhaité.
gwenaelle gresset,"5,0",13 janvier 2019,Très utile et aspire très bien les sols dur et moquette ! Assez léger et se retourne facilement le seule hic
HiT,"5,0",26 novembre 2018,Très bon aspirateur léger compacte excellente puissance à voire dans le temps
stéphanie marin,"5,0",12 décembre 2018,"Très bonne aspiration, facile a nettoyer"
laurie briache,"5,0",26 août 2018,"Très maniable, léger et surtout une TRES bonne aspiration!! ( limité difficile de le decoler du sol! Lol"
FRANCOIS,"3,0",3 janvier 2019,"Très léger, très bonne aspiration. Par contre le carton est arrivé éventré avec une suspicion de pièces manquantes."
Client d'Amazon,"5,0",8 mars 2019,Le top du top !!!!!
Client d'Amazon,"5,0",11 décembre 2018,Bonjour ça fais1 mois que je l ai il est parfait il aspire très bien très puissant il très facile d'entretien très maniable un peu bruyant mais pour le moment parfait
verbeke olivier,"5,0",17 décembre 2018,Super aspirateur très puissant.  3 semaines d'utilisation et aucun reproche à faire
Chris,"3,0",22 mars 2019,"Plastique moyen, tuyau télescopique génial, assez silencieux, brosse camelote"
Jérôme Mougin,"5,0",10 mai 2019,Très bon aspirateur qui aspire bien sur la moquette.
Marin Laurence,"5,0",7 juillet 2018,"Je suis très satisfaite de cet aspirateur, petit ,léger et puissant. Le bac est pratique à enlever et vider. A voir la solidité avec le temps"
Client d'Amazon,"5,0",5 juin 2019,Il aspire vraiment bien et la petite brosse permet de faire la poussière (sur la tête de lit par ex) sans abimer le cuir. Rapport qualité-prix top et en plus il se nettoie très facilement
Catherine FROLIGER,"5,0",16 mars 2019,Très contente de cet aspirateur conforme à ce que je recherchais
SIDRE,"5,0",1 avril 2019,"Ravie de cet achat, léger, aspire bien et ne fait pas trop de bruit"
Lhote Esther,"4,0",25 novembre 2018,Bon produit bon rapport qualité prix léger et se vide facilement seul petit inconvénient la puissance non réglable qui est plutot puissante donc sur les tapis moquette il reste coller.
Client d'Amazon,"5,0",28 septembre 2018,"Yes bon aspirateur ! Pas si bruyant que ça et léger. Son câble est assez long pour la maison de 90m2
Je recommande les yeux fermés"
Client d'Amazon,"5,0",28 février 2019,"J'adore cet aspirateur !
Je recommande, asipir très bien, très léger et ne fait pas beaucoup de bruit !"
servane lemasson,"5,0",9 mai 2019,Satisfaite de mon achat correspond à mes attentes
Nada,"5,0",10 février 2019,"Fonctionne très bien pour le moment. Très bonne aspiration, pourvu que ça dure !"
J_Rostain,"5,0",3 juin 2019,"Très bon rapport qualité/prix.
Léger, maniable, puissance d'aspiration très correcte (mon sol est en jonc de mer et je suis très satisfaire de son état après aspiration)."
Denis Vallienne,"5,0",6 juin 2019,"Conforme, un peu bruyant mais nous sert pour un garage."
oceana,"5,0",10 mai 2019,Mais que je suis contente !!!! d'avoir acheté ce produit !!!!!!!!! Il est FORMIDABLE !!!!!
Leterrier D.,"5,0",25 janvier 2019,Il est parfait ! Une super aspiration ! Je le recommande +++++++ j’en suis très contente !
Ports,"5,0",15 août 2018,je doit faire attention. car il et aussi fort que aspire le parquet lol
Serge,"4,0",4 octobre 2018,Pour une maison de 100 m2 avec 2 chats et un chien à poils longs. Aspire très bien même un peu trop car je suis obligé d'ouvrir le petit clapet sur le tuyau afin de réduire l'aspiration.
cost,"4,0",25 juin 2018,"Bon rapport qualité prix, maniable&puissant un peu plus de bruyant que sur un modèle à variateur."
Client d'Amazon,"4,0",31 août 2018,"Mon ménage. J aime son long fil, sa magnabilite par contre le  manque de réglage pour la puissance est un problème trop d aspiration et donc difficile à décoller du sol"
alain quarrez,"4,0",19 février 2019,"Il manque un variateur de puissance car suivant les sols différents il faut jouer avec la poignet.
Il manqueun peu de longueur de fil."
anais collet,"4,0",25 février 2019,"Bon appareil. Aspire bien, la brosse pour parquet est parquet. Contrairement à ce qu’in Avait lu il n’est pas très lourd (par rapport aux autres). Très bonne aspiration"
TracyLDSilva,"5,0",19 mars 2019,"Aspirateur de qualité, aspire très bien, bruit acceptable."
Titia,"5,0",21 avril 2018,"Merci à tous ceux  qui ont laissé 1 commentaire sur cet aspirateur car c'est ce qui m'a convaincu et je suis ravie de mon achat: efficace, léger
Rien à redire"
Adeline Kohl,"4,0",8 avril 2019,"Bon rapport qualité-prix
2 filtres à nettoyer on verra au fur et à mesure du temps si c'est pratique.
Excellente aspiration!!! Accessoires très pratiques!"
yohann helle,"5,0",16 janvier 2019,"Très puissant et compact, il respire la qualité Rowenta, c'est parfait pour mon utilisation je le recommande sans aucune hésitation."
Clj 34,"5,0",31 mars 2019,"bonne puissance, léger et maniable"
Client d'Amazon,"5,0",15 mai 2017,Très bonne qualité pour le prix de cette aspirateur et le prix est vraiment raisonnable. Avec des accessoires . Je le conseil.
BUREL MK,"3,0",28 mars 2019,Après utilisation le nettoyage de l'aspirateur n'est pas pratique.
Fellah ,"1,0",6 juin 2019,Utiliser  deux  fois. Les filtres  sont  mort. Et le aspirateur  à  grille  il marche  plus
Julie,"5,0",1 février 2018,Super jadore correspond bien a mes attente facile de nettoyage tres silencieux designe jolie je recommande a tous tres bien
LEFRANCOIS graziella,"5,0",16 mars 2018,"Aspirateur vraiment très bien!!
aspire vraiment fort et avec plusieurs embout!!! formidable et la couleur vraiment très belle
Je vous le recommande vivement."
NOE,"5,0",9 mai 2019,Très léger maniable et puissant. Je m'ai acheté pour ma mère qui est âgée et c'est parfait.
Bernard,"3,0",28 février 2019,"Bon aspirateur, forte aspiration mais attention fil très court, je suis obliger de rajouter une rallonge. Prévu pour un «  petit » appartement  pas une maison !"
Client d'Amazon,"5,0",16 mai 2018,Cette aspirateur et un très  bon produit il et silencieux et il a un bonne puissance d'aspiration c'est agréable pour travaillée
agnès,"5,0",8 août 2018,"Article léger, facile d'utilisation. Produit conforme à la description du vendeur. je recommande."
laurent coussemacker,"5,0",27 décembre 2018,qualité prix très correcte aspiration un peu compliqué sur du parquet pas de réglage pour l aspiration
Client d'Amazon,"4,0",17 août 2017,"Satisfaite de mon achat
Il est pratique, maniable et léger
Je recommande pour le petit prix qu'il a coûté. Top !"
Bilj,"5,0",12 mai 2019,"Parfait rien à dire, correspond à nos attentes"
