user,rating,date,review
lazzarotto,"5,0",2 janvier 2019,J'adore les huawei. Ma fille l'adore
Fil,"5,0",28 novembre 2018,Grandeur écran. Stockage. Rapidité. Facile.
Client d'Amazon,"1,0",8 janvier 2019,article livré defectueux : la rotation écran ne fonctionne pas.
Morgan,"5,0",12 mai 2019,Très bon smartphone
delfly Marie-Line,"5,0",14 avril 2019,Vraiment bien
JOANA,"5,0",21 octobre 2018,Toujours au top huawei 👌
JPM,"5,0",25 novembre 2018,"facile d'utilisation , a voir dans le temps."
francky,"5,0",1 mai 2019,Très bon téléphone et livré dans les délais.
robert catherine,"5,0",22 janvier 2019,Personnellement il est top.
Zaitoun,"4,0",12 avril 2019,bon rapport qualité prix
Drum,"5,0",12 avril 2019,Ce téléphone est parfait
khadija bischoff,"5,0",30 mai 2019,Très satisfaite de mon achat.
Bisultanova,"5,0",15 février 2019,"Très contente de mon achat
Merci"
Alyanis,"5,0",15 janvier 2019,Téléphone très beau et très ressemblant à l'iphone m.
Aurelien,"5,0",5 mai 2019,Très satisfait d'être passé d'apple à android
Cheikh N.,"5,0",30 avril 2019,Bon téléphone
Client d'Amazon,"5,0",3 février 2019,Rapport qualité /prix à la hauteur de mes attentes.
Client d'Amazon,"4,0",29 janvier 2019,Super téléphone à voir sur la durée
Amélie Aleo,"5,0",4 avril 2019,J'adore pour le rapport qualité prix
Hub,"5,0",13 avril 2019,"Très beau smartphone,je recommande"
nivoix francois,"5,0",7 août 2018,Très bien
RAS,"4,0",10 juin 2019,appareil photo de très bonne qualité.
rachid ghediri,"5,0",4 janvier 2019,Tout. difficulté reconnaissance facial quand la lumière est faible
valerie,"4,0",25 février 2019,Design très élégant. Téléphone répondant à mes attentes.
Jean  François,"4,0",29 avril 2019,Très bien
Client d'Amazon,"5,0",30 janvier 2019,Merci
Client d'Amazon,"5,0",25 mai 2019,Génial
Vix,"5,0",27 mai 2019,Appareil conforme à mes attentes
Claude,"4,0",23 mai 2019,"Tres bon produit, je recommande"
Saïd ,"5,0",23 décembre 2018,Nickel
Gadiffet,"4,0",14 mars 2019,Très bon produit o top fonctionne très bien
DUDULE,"5,0",26 mai 2019,Sa prise en main
Antony,"5,0",20 décembre 2018,"Le produit correspondant à la description.
Je recommande."
ludo421,"5,0",7 février 2019,"Pas de soucis  pour le moment !
Capte bien la 4G"
Matthieu,"5,0",3 septembre 2018,Excellent téléphone !
USOL natation,"4,0",3 janvier 2019,professionnel et il est tout à fait adapter à mes besoins.
david spimpolo,"1,0",15 janvier 2019,Très contente de ce téléphone je regrette pas mon achat
Client d'Amazon,"1,0",6 février 2019,Impossible à allumer ni à charger. Je le retourne
MishaCaro,"5,0",14 mars 2019,Il est parfait
Bruno ,"5,0",10 avril 2019,Correspond à mon besoin
pauline ,"1,0",16 septembre 2018,Téléphone défectueux le micro ne marcher plus au bout deux jour déçus
Olivier antoine,"4,0",4 avril 2019,Super produit après 10 ans d'iphone !!
F. Catherine,"5,0",27 avril 2019,très pratique
christophe beilvert,"5,0",30 octobre 2018,"Très bon téléphone, tous tourne sans problème."
carre emilie,"5,0",29 novembre 2018,"J'adore ce téléphone, prix abordable,belle photo."
Client d'Amazon,"5,0",10 juin 2019,Magnifique téléphone rien
christian veber,"4,0",22 janvier 2019,"facile d'utilisation,surtout pour moi octogenaire"
Client d'Amazon,"5,0",15 novembre 2018,Top du top pour le tarif merci Amazon
Norge on sabrina,"5,0",6 mai 2019,Parfait mieux que iPhone
Matho,"4,0",27 avril 2019,Bon rapport qualité prix
fz,"5,0",3 mai 2019,le téléphone est parfait
Le mée,"5,0",16 décembre 2018,"Vraiment bien ne bugue pas, rapide  qualité vraiment bien"
Charlotted ,"5,0",20 avril 2019,Reçu rapidement et neuf
seb,"4,0",30 mai 2019,CONFORME AUX EXIGENCES.
Sophie Marie,"5,0",7 février 2019,merci
xiang,"5,0",4 avril 2019,Bon truc
Client d'Amazon,"3,0",9 novembre 2018,Sans plus
Paolo,"5,0",17 décembre 2018,Excellent produit. tres facil et practique
dodox,"5,0",19 mars 2019,Rapide impeccable au vu du prix
Daniela ,"5,0",14 février 2019,Il es trop bien.
selhadji,"5,0",13 mai 2019,Un super téléphone
billel o,"3,0",16 mars 2019,Je m’attendais à vraiment mieu
Remi,"5,0",30 avril 2019,Produit comforme
dominique rousseau,"5,0",11 novembre 2018,pas de probleme
lahcini fadoua,"5,0",25 novembre 2018,Très très bon téléphone je ne regrette pas mon achat
thierry krampac,"5,0",1 octobre 2018,Très bien
Emmanuelle TALLET,"4,0",11 février 2019,Facile à utiliser. A recommander.
reignier thierry,"5,0",3 janvier 2019,bonjour  produit très fluide et rapide :)
AMAZONVALERIE,"5,0",31 mars 2019,SUPER
julien doublet,"5,0",7 janvier 2019,impecable
Client d'Amazon,"5,0",3 janvier 2019,Très bien
Denoual,"5,0",7 décembre 2018,Se téléphone est très bien !!
Rindra,"5,0",28 août 2018,Pas mal ce téléphone au niveau rapport qualité prix!
Mylène,"5,0",5 mai 2019,J adore
Sellami Sami,"4,0",18 avril 2019,Fonctionne bien
Totof,"4,0",15 octobre 2018,Très bon produit je recommende pas déçu.
steve,"5,0",14 mai 2019,nickel
weigel eric,"5,0",6 décembre 2018,Au top du top
Sempé,"4,0",24 février 2019,Très bon
Hdn,"5,0",4 décembre 2018,"Parfait, rien à dire, reçu un jour plus tôt"
Client d'Amazon,"5,0",28 février 2019,Téléphone
J'ai un téléphone qui fonctionne très bien très bonne qualité de photo et l'image,"4,0",29 avril 2019,Tout
Davy,"5,0",27 février 2019,Impecable
traore stephanie,"5,0",8 février 2019,Très contente
martin worou,"5,0",29 octobre 2018,Très bien
Client Amazon,"4,0",16 août 2018,Conforme à la description
valérie feuerstein,"5,0",16 décembre 2018,Il est super j adore
Client d'Amazon,"5,0",27 février 2019,Top
Cédric ,"5,0",5 septembre 2018,"C'était un achat pour mon fils, il en est ravi"
Client d'Amazon,"5,0",30 novembre 2018,Très bien
tchad91,"5,0",9 février 2019,"parfait ,"
HE,"5,0",28 février 2019,Bien
Johann,"5,0",10 janvier 2019,Rien n'a redire
voicu,"5,0",23 novembre 2018,Exellent!
Client d'Amazon,"5,0",21 novembre 2018,Qualité prix excellent
patricia hamel,"5,0",27 janvier 2019,très bien
jean pierre nouveau,"5,0",22 janvier 2019,offrir
dufaitre,"5,0",8 janvier 2019,conforme à mes attentes
Boudinel,"5,0",2 décembre 2018,Excellente qualité
Client d'Amazon,"5,0",19 août 2018,sans soucis.tres bonne relation client et produit parfait
angelique danielo,"5,0",16 février 2019,Personnel
LOUHICHI ,"5,0",3 mars 2019,Super
Alexandre57,"5,0",7 janvier 2019,Tres bon telephone.
Client d'Amazon,"4,0",30 novembre 2018,Bon produit
Charlène,"5,0",31 décembre 2018,RAS
Martin,"5,0",12 octobre 2018,Magnifique
Client d'Amazon,"5,0",21 décembre 2018,Très bon produit
serge bourdon,"3,0",24 décembre 2018,Usage classique
Béa ,"4,0",16 décembre 2018,Super
gibrat jean-marie,"4,0",6 décembre 2018,utilisation courante
chevalier nath,"1,0",11 décembre 2018,Très bon produit
Andre Dufour,"5,0",5 janvier 2019,trop tôt
Angel,"5,0",3 février 2019,ras
Tatang Tido Willliam,"5,0",10 décembre 2018,super appareil
HADDOUCHE,"5,0",2 novembre 2018,Utilisation quotidienne
Client d'Amazon,"5,0",6 août 2018,excellente
Fouet,"5,0",20 novembre 2018,top cool
Konaté,"4,0",4 août 2018,excellent produit
christian bardieu,"5,0",19 octobre 2018,Il est parfait
Didier,"4,0",23 août 2018,Simple d'utilisation
Client d'Amazon,"5,0",2 novembre 2018,Génial
mazzoni,"5,0",5 juin 2018,"Acheté par mon fils de 14 ans excellent téléphone , design , fluidité , très jolies photos
J'ai le P8 lite 2017 c'est la gamme vraiment au dessus mais il n'a rien à envier aux plus grandes marques , nous sommes 6 et nous allons tous de plus en plus vers Huawei en délaissant la pomme ...pour qui a performances égales nous ne payons plus que la marque ...
Super je recommande ++++"
JJK,"5,0",29 juin 2018,"Correspond parfaitement à mon utilisation, suffisamment rapide et disposant d'une belle mémoire centrale...
De plus la fonction photo est d'excellente qualité.
Juste la batterie mériterait une plus grande capacité, mais là, je chipote...
A conseiller!"
Mary,"5,0",3 août 2018,"Le huawei offre des fonctionnalités égales aux plus grandes marques. La reconnaissance faciale et digitale offre plus de sécurité. Par ailleurs, design sympa, fonctionnalités idéales, qualité phot plus que correcte, très réactif.
En résumé, ravie de cet achat."
Nina,"5,0",4 octobre 2018,"C'est la première fois que je m'achète un téléphone en ligne. Et je ne suis pas déçue ! J'ai longuement hésité car j'avais peur de recevoir le colis endommagé ou que le produit ne soit pas le bon car c'est quand même une sacrée somme ... Mais ce n'étais pas le cas. Le colis était bien protégé et le téléphone est arriver avant l'heure de livraison estimée. Petite surprise de 12€ de réduction lorsque j'ai cliquer sur ''valider la commande''. Le téléphone est garantie 2 ans, et tout fonctionne parfaitement. Bel écran, belles photos, fluide, bonne mémoire... Que dire de plus... Si vous hésitez comme moi a acheter ce produit vous pouvez y aller ! Beaucoup moins chère qu'en magasin pour le même résultat. Dans la boîte il y a une notice, la garantie, le chargeur et des écouteurs. Et le téléphone bien sûr. Le téléphone est comme sur la photo. J'ai commander le Huawei p20 lite bleu en ''autre version'' cela signifie que le téléphone est en vérité le Huawei nova 3e, c'est le nom chinois du téléphone mais sur la boîte c'est bien écrit ''huawei p20 lite'' et il est en français, alors pourquoi payer plus chère pour le même résultat ?
Je ne suis pas déçue de mon achat (enfin cela ne fait que 1 jour que je l'ai, a voir avec le temps mais de toute façon il est garantie 2 ans). J'espère avoir répondu à vos questions car je me posais celles-ci avant de l'acheter ! Vous pouvez foncer !"
Pauline,"4,0",10 juillet 2018,"J'étais très Apple, mais par faute de moyens j'ai choisis Huawei. J'ai acheté celui qui qui vraiment concurrence bien les autres téléphones, rapide, bonne capacité de mémoire, bon son, facilité d'utilisation. Seul soucis, la qualité photo laisse à desirer, si on veut une meilleure qualité il faut plus aller sur le P20 ou le P20 pro... Sinon un petit retard de livraison est à noter"
Manu,"5,0",17 octobre 2018,"Acheté pour ma chérie, ce smartphone + coque protection rose est vraiment dans l'élégance, léger, performant dans ses applications...... Très beau produit."
Sandrine D.,"3,0",5 juillet 2018,"Ca aurait été sympa de préciser ça dans la description.  Il n'y a que 2 places dans le tiroir à cartes.  1 pour nano sim et pour la deuxième, il faut choisir entre une seconde nano sim posée à l'horizontale ou la micro SD posée à la verticale.  Moi qui espérait pouvoir mettre mes 2 cartes sim ET ma carte mémoire, je suis très déçue.  Pour le reste c'est certainement un très bon smartphone, l'usage le dira dès que j'aurai reçu les protections."
LACARRIERE,"5,0",5 juin 2018,"Vraiment satisfait de votre téléphone Huawei
Aucun problème, reconnaissance des réseaux Wi-Fi ou GSM très bonne. Très rapide pour l'installation des programmes"
vic,"5,0",14 décembre 2018,Magnifique portable seulement aucun mode d'emploi sa s'est dommage franchement
patrick damis,"3,0",21 août 2018,"J'avais demandé un bleu j ai reçu un noir
C est pas dramatique mais quand même..."
Mamie,"4,0",19 juin 2018,"Appareil plein de fonctionnalités que nous ne pouvons pas encore utiliser. Il nous manque le mode d'emploi !  Est-il possible de l'obtenir , comment l'obtenir ?"
dyanna7,"5,0",28 juillet 2018,"Super téléphone, neuf en bon état, RAS"
Sr 83,"4,0",16 juin 2018,Le petit souci c'est que la batterie ne tiens pas vraiment. Je suis obligé de le charger tous les soirs.
Birahima Koma,"5,0",10 août 2018,"colis est venu dans 4 jours, sans faute toute neuf, merci les fournisseurs"
Alexia,"4,0",28 décembre 2018,"Téléphone au rapport qualité prix très bon. Pour l’instant le téléphone est fluide, la prise en main est bonne, la qualité d’image est au rendez-vous. Cependant l’appareil photo est de piètre qualité, donc si vous recherchez un téléphone qui fasse de bonne photo passez votre chemin. C’est un gros point négatif mais bon à ce prix là on ne peux pas tout avoir. Ce qui m’a dérangé également c’est le problème de droit d’acces a chaque fois que l’ont veux ouvrir une application ou régler un paramètre la première fois le téléphone nous demande l’autorisation d’acceder, d’envoyer des sms, des appels, de pouvoir déclencher le microphone à n’importe quel moment.. ce qui ne met franchement pas en confiance. Surtout qu’en l’application n’a rien à voir avec la demande.. mais si on n’accepte pas le téléphone devient vite obsolète.. voilà pour le gros point noir selon moi."
gaellebrasseur,"1,0",18 mai 2018,J'ai commandé et payé pour un article neuf. À l'arrivée le seal sécurité Était craqué.. Traces de doigts sur l'écran et filmé plastique absent. Vraisemblablement il n'était pas neuf !!
jeff,"5,0",13 décembre 2018,"Habitué à la marque Honor, j'ai acheté également Huawei pour voir comment la maison mère s'en sortir. Prix attractif, temps de réaction à la hauteur pour l'usage de toutes les fonctions (juste quelques problèmes de réactivité sur la reconnaissance faciale au début : au fur et à mesure, les différentes situations d'éclairage ne sont plus un problème). La photographie est très bonne malgré le fait que ce soit une version Lite et on s'attendrait à moins bon : et bien non, c'est de la qualité de bout en bout. Un excellent investissement pour 239€."
Stegue,"3,0",13 janvier 2019,"Côté matériel, c'est un bel appareil avec un écran agréable au ratio plus qu'honorable. Du point de vue performance, cette version light assure également. Il lui faut en faire voir pour sentir venir quelques lags.
Son problème est plutôt logiciel. Ce qui peut semblait être un bug s'avère être en réalité un choix du constructeur. Comme beaucoup de fabricants chinois, Huawei n'hésite pas à stopper vos applications en arrière pour battre des records d'autonomie de batterie. Tant pis pour vous, si comme moi, l'application tuée enregistrait votre parcours de VTT. Etonnant."
Mamane BOUCHEB,"5,0",6 mai 2019,"Je suis agréablement surprise par ce smartphone. L'écran est joli et il offre une bonne prise en main.
La qualité des photos est bonne sans pour autant être exceptionnelle mais au vu du prix, cela est de loin convenable.
Simple d'utilisation, je recommande !"
Mo Mad,"4,0",25 janvier 2019,"Bon téléphone, déçu pour la mise à jour. J'ai changer mon Huawei P9LITE pour celui-ci, très bon téléphone léger, top design avec de très belle finition. Pas de lag, assez fluide. Les photos son top par contre la stabilistaion d'image en vidéo n'est pas top."
EVI,"4,0",15 janvier 2019,Gros pb avec la rotation écran giroscope et boussole avec Android 8.0.0.146 ces fonctions ne marchent plus et il semble qu'il faille changer la carte mère pour récupérer cette fonction ! ! Conseil d Amazon retourner le téléphone pour pb technique et se faire rembourser regarder les faq sur internet ce problème est général
amelie,"5,0",2 mai 2019,"Beaucoup de mal a vouloir changer la marque de mon téléphone mobile et pourtant je me suis décidé et je ne regrette pas du tout ... je l 'ai maintenant depuis 1 ans sans aucun regret , comme quoi il ni a que les imbéciles qui ne change pas d'avis ."
DOLE karl,"2,0",11 août 2018,Il porte bien son non LITE je le recommande pas
Rekiouk Farid,"1,0",10 mai 2019,"Je vous envois ce mail pour vous faire savoir que je ne suis pas content de l achats de mon téléphone huawei p20.lite je trouve celui ci trop fragile voir faut, vous ne m avez pas donnez de garantie pour cette achat pour moi c est une arnaque, je ne compte plus achetez dans votre site et j inviterais mes nombreux amis à faire de même."
boubou kweyol,"5,0",9 décembre 2018,je travail dans le domaine de la high-tech et c'est une super produit pour un prix attractif je recommande fortement
laurent,"4,0",25 février 2019,"Ce téléphone est un téléphone très complet facile à prendre en main au bout de 1 ou 2 semaine, la qualité photo est extraordinaire (pour le prix), l'écran est agréable au visuel, le stockage assez important apporte un plus.
Bref le rapport qualité prix est remarquable.
Je conseille ce téléphone."
Babic,"5,0",5 mars 2019,Très bon téléphone. Possède toutes les fonctionnalités de ses concurrents qui valent 3 fois plus chère!
Jeanmichel Jordan ,"1,0",24 mai 2019,Bonjour ma sœur a eu le même problème avec le même téléphone huawei p20 lite il a un défaut et il capte aucun réseau donc si possible de me renvoyer un téléphone huawei p20 lite rose chrome gratuit comme ma sœur et à garde celui la et on lui a renvoyer un autre merci à vous bonne soiree
OLAX CHRISTOPHE,"2,0",23 décembre 2018,La qualité  de l'écran  est nul
MUNSCH A.,"5,0",31 mai 2019,"Appréhension a la commande au vu du prix très bas pour la version rose .mais finalement très content. Smartphone neuf ,emballage sous scellé. Aucune mauvaise surprise..je recommande"
Fifihand,"4,0",10 janvier 2019,"Utilisation personnelle pour appels, SMS, photos et recherches Internet. Pas encore utilisé la reconnaissance faciale.
Article conforme aux attentes. Par ailleurs expédition et livraison OK"
Benaïs P.,"2,0",8 janvier 2019,La rotation automatique portrait/paysage a fonctionné 1 jour et à la vue des commentaires il semblerait que ça soit le cas pour quasi-tout le monde. Retour direct chez Amazon.
charly,"5,0",18 mai 2019,Franchement génial arrivé avec verre trempé déjà installé. Qualité photo génial grand stockage double caméra grand angle et angle normale
Client d'Amazon,"5,0",7 décembre 2018,telephone recu ce matin avec un jour d avance manuel pas en francais mais en francais a la mise en route donc pas de soucis il repond a mes attantes les photos sont magnifiques
Houas,"5,0",3 juin 2018,Top du top il as toutes les dernières technologies modernes et plus performant que l'iPhone x
Claire Pelloux,"5,0",19 avril 2019,"Pour jouer et la rapidité d'exécution de mes demande. Téléphone, royal avec ça reconnessence faciale et son empreinte digitale"
De switt,"3,0",11 mai 2019,La batterie ne tien pas la journée ces vraiment dommages pour ce téléphone.
Delavault Remy,"5,0",23 mai 2019,Produit conforme au descriptif.
MEUNIER,"5,0",30 décembre 2018,Produit simple d'utilisation. Batterie qui ne se décharge pas rapidement. Bon qualité prix
GUEYE Aly ,"5,0",18 mars 2019,Excellent Mobile
gartit azize,"1,0",20 mai 2019,Téléphone non satisfaisant trop lent trop petit j aurait dû commander le p 30
Dinon caroline,"5,0",15 janvier 2019,Tb
REBEL,"5,0",27 décembre 2018,Franchement dites moi que je n'ai pas fais une connerie ?
Client d'Amazon,"5,0",29 novembre 2018,Très bon téléphone
Jérémy Foucher,"4,0",9 novembre 2018,Je l’utilise tous les jours et il est très simple d’utilisation.
Cam,"5,0",23 mai 2019,Professionnel
Totof34,"3,0",12 janvier 2019,Pas mal
Lhote,"3,0",28 août 2018,"J'ai retourné le téléphone et sa coque,cela ne répondait pas a mes critères"
Roland Brocca,"1,0",9 juin 2018,"Très bien, RAS"
Clément LETERTRE,"3,0",6 septembre 2018,"Rien à redire sur le téléphone en lui même !
Cependant, attention le chargeur est un modèle américain... Dommage car le téléphone est pré configuré en français.
Dommage de devoir racheter un adaptateur compatible Quick charge et aux normes exprès....
Plus de vigilance de la part du vendeur serait appréciable"
TYLKOWSKI Cedric,"4,0",1 octobre 2018,"Facile a utiliser, sobre et intuitif. Attention si vous souhaitez installer deux cartes sims, vous ne pourrez pas mettre de micro carte sd, il faut faire un choix, 2 cartes sims ou 1 carte sim+micro sd.  L'appareil photo (double objectif) est très bien, plusieurs fonctions de réglages tel que priorité vitesse, manuel (iso jusqu'à 3200, balance des blancs, avec ou sans flash, flash continu, 3 mesures de lumière, correction diaph, ...), bémol concernant le diaphragme (électronique de f0.95 à f16) et le flou de profondeur de champ est électronique. La durée de batterie est correct."
xerox,"5,0",22 février 2019,"Pour ce rapport qualité/prix, il n'y a, à mon humble avis, pas d'équivalent. Il suffit de détailler sa fiche technique et de la comparer à d'autres smartphones.
J'ai quitté sans regret mon Iphone pour retrouver enfin la simplicité et la souplesse Android, ainsi que ses innombrables applications gratuites. Adieu Apple et son insupportable système propriétaire avec obligation de passer par Itunes pour gérer de manière complexe ses fichiers, et sa politique d'obsolescence programmée scandaleuse à travers ses mises à jours irréversibles qui détruisent toute utilisation d'appareil plus ancien.
Le matériel Huawei livré est neuf (scellés en état), livré avec son chargeur aux normes européennes et un kit piéton. Il s'agit bien de la version occidentale du P20 Lite et non de la version chinoise (dite Nova 3). Attention ce point est important.
Le passage à la langue française se fait dès la mise en fonction sans aucun problème.
Dommage que près de 30 ans après les obligations législatives applicables en France, les notices jointes ne soient toujours pas en français. Mais vous trouverez aisément les documents sur le net.
L'utilisation est assez intuitive. La fluidité parfaite.
J'ai transféré (avec un peu de patience) toutes les données de mon Iphone (photos, musique, contacts, agenda, conversation sms, etc.).
Je n'ai pour ma part aucun problème avec la 4G. Qui plus est, alors que je n'arrivais pas à téléphoner avec mon Iphone 5S du rdc de ma maison, désormais plus de problème!
Il est vrai que le paramétrage des affichages et sons est un peu sommaire, c'est un de ses petits défauts. Pour ceux qui veulent différencier le son des sms des mails, il suffit de passer par l'application sms.
Le système d'empreinte digitale est très au point, et l'emplacement parfait (pour ma part). Quant à la reconnaissance faciale, elle est immédiate, c'est très impressionnant.
Mes premières utilisations de l'appareil photo donnent de très bons résultats, avec des outils de correction largement suffisants (nous ne parlons pas ici des spécialistes du reflex 24x36...).
Bref je suis très satisfait de mes premiers jours de fonctionnement."
Laude Jacques,"5,0",30 octobre 2018,"Il a remplacé mon Samsung Galaxy s4 qui était devenu obsolète. Le Huawei p20 lite est plus léger, plus fin, son écran est plus grand et plus lumineux. La qualité des photos est très bonne avec des menus de prises de vue assez complets. Sa capacité de mémoire de 64Go permet d'installer de nombreuses applications.  Il se recharge vite et tient facilement la journée, même en utilisation intensive. La lecture d'empreintes fonctionne très vite et très bien et tombe bien sous le doigt. Je n'ai pas essayé la détection des visages. Le GPS fonctionne bien, l'appareil semble assez sensible et capte bien le Bluetooth, le wifi et les réseaux.  Il accepte deux cartes sim ou une carte sim et une carte SD. Sa présentation est superbe et personnellement ""l'encoche"" du haut de l'écran ne me dérange pas du tout. Je pense que pour 258€ j'ai un excellent smartphone qui me convient parfaitement."
Michel Céline ,"5,0",21 décembre 2018,"Superbe smartphone Huawei qui fonctionne très très bien et ma fille de 11 ans est ravie de son cadeau d anniversaire.Pour un tél à 248 euros il est franchement génial,tous le monde lui dit qu il ressemble bcp à l Iphone X,et franchement il n a rien à envier à l Iphone X au vue de toutes les fonctions qu il a.L écran est grand,la luminosité impeccable,et la qualité des photos magnifique.On a reçu le smartphone rapidement,mais l emballage devrait être à revoir par contre.Il y avait un trou dans le carton d emballage,donc j ai eus peur que le tél soit endommagé,mais non tout était nikel à l intérieur.Donc je recommande vraiment ce smartphone et ce vendeur.
Cordialement."
NOAILLES,"4,0",25 mai 2019,"D'abord les plus... j'écris soit en français soit en anglais et sans aucun réglage le téléphone s'adapte admirablement bien. Je peux passer dans la même phrase du français à l'anglais et inversement, et le correcteur automatique me propose toujours les bons choix. C'est formidablement délassant par rapport au Samsung que j'avais avant.
J'aime bien le tri des photos par dates.
La mémoire permet d'installer de nombreuses applications mais trop souvent il faut l'identifiant Huawei pour installer. Comme j'ai mal configuré mon mot de passe, je n'arrive plus à accéder à tout ça, car si je veux réinialiser mon mot de passe, on me demande trop de choses.
Ce que je n'aime pas du tout, c'est la qualité des photos. Les couleurs sont horriblement criardes et même en réglant le statut ""photos pro"" et en modifiant les ISO, balance des blancs etc... je n'arrive plus à photographier mes roses. C'est une vraie frustration. J'arrive même à détecter maintenant sur des groupes de Fleurs et Plantes les gens qui ont des Huawei aux couleurs claquantes de leurs photos qui ne reflètent pas du tout la réalité des roses rouges ou fushia par exemple...
Les réglages du son des divers éléments (sonneries, messages, media) ne sont pas fiables. Si on baisse le son média à un moment, on se retrouve avec un son sonnerie trop bas, ce qui est forcément un problème.
Je n'aime pas non plus du tout la gymnastique qu'il faut faire pour arriver à faire une capture d'écran, je préférais la méthode Samsung!
Bref, je m'habitue mais je suis mitigée"
Harmonie,"5,0",10 novembre 2018,"Suite a la mort subite de la batterie de mon iPhone et a cause d'autres petits soucis dessus j'ai décidé de changer de téléphone. j'ai entendu pas mal de chose sur la marque HUAWEI. j'ai regardé pas mal de comparatif et j'ai décidé de choisir celui ci et je dois dire que j'en suis super contente. la batterie tiens longtemps, l’écran et assez grand, couleur très réaliste .il est facile d'utilisation, possède la reconnaissance faciale et empreinte . prix bien moins cher que d'autre marque avec possibilité équivalente."
Amenodes,"5,0",19 avril 2019,"Je viens de le recevoir pour remplacer un Mi A2 Lite excellent mais un peu trop lourd et grand  pour mes petites mains..
Il tourne actuellement sur Oreo mais devrait bénéficier de la MAJ vers Pie. J'aime beaucoup EMUI chez Huawei. Pas grand chose à reprocher à ce téléphone pour mes besoins: stockage, ram, interface, USB C, bonne reconnaissance de l'empreinte. J'avais eu un Huawei P8 Lite 2017 mais le stockage était vraiment trop juste et le micro USB m'ennuyait.
Ce P20 Lite répond à mes besoins : mails, web, videos, photos très correctes. A voir sur le long terme."
Xfig,"4,0",11 décembre 2018,"Reçu très vite sans problème. Installation facile. Livré avec cordon secteur et écouteurs.
J'ai choisi ce modèle pour avoir un smartphone avec un bon appareil photo, pas trop grand pour se glisser dans la poche, toutes fonctionnalité à jour comme le nfc. La reconnaissance d'empreintes est hyperbien pratique pour déverrouiller le tel.
Seul bémol, le coffret extérieur était abîmé et tacheté mais bon, on s'en sert pas. Pas de notice en français mais bon, pas grand chose à apprendre à l'heure d'internet."
The Boudal,"4,0",13 mai 2019,"Propriétaire d'un J5 2017 qui est tombé de 20 cm de haut sur ma table basse, j'ai voulu tester HUAWEi sur conseil de pas mal de proches (je suis un fan de Samsung) et bien... Fort de constater que pour ce type de gamme à environ 20€ près à l'heure actuelle... Le Samsung se fait déglinguer sur à peu près tout.... Euh tout en fait...Mémoire , autonomie, qualité photo/vidéo, précision biométrique... Pour la résistance au chocs on verra bien ;-)
Ps: le kit écran dalle tactile vendu pour Amazon pour le j5 coute 37€ et la réparation est très facile ( 20 min de démontage-remontage) , pour le P20 lite on verra bien s'il fait connaissance avec ma table basse ;-)"
Floriane Diosca,"5,0",28 mai 2019,"Mon vieux portable n'en pouvait plus de ses 5ans de services, j'étais tentée par Huawei car plusieurs de mes amies en étaient contentes. Je maintien cet avis. J'en fais une utilisation tout à fait normale, sans excès mais quotidien. Je suis agréablement surprise par l'autonomie de la batterie ! Je le recharge tous les 2 ou 3jours seulement ! Après environ un mois d'utilisation déjà, il reste réactif et fluide. Sans carte mémoire, toutes les applications sont sur la mémoire interne. Petit plus, pour les mains de bébés, il est possible de réduire la taille de l'écran vers l'un des coins pour pouvoir l'utiliser avec une seule main ! Joli design mais je n'ai toujours pas compris à quoi sert la seconde caméra à l'arrière..."
Slolelo,"5,0",9 juin 2019,"Ce téléphone est un excellent compromis entre un prix raisonnable et des qualités exceptionnelles.
Excellentes photos, bonne autonomie, ergonomie au top, c'est le second que j'achète et nous l'aimons tous les deux énormément, mon ado et moi.
Il fait de la photo, et quand il a la flemme de sortir son reflex, son p20 lite le dépanne correctement. Je suis accro à instagram et à YouTube, et je suis également ravie."
jejerun,"4,0",14 février 2019,"Jolie portable. Acheter en décembre. Je suis déçu par le temps de chargement. Plus 5h pour moi avec le chargeur d origine.. C'est un vrai supplice. Si cela n'est pas un problème,du coup je ne recommande pas du tout. Niveau photo. Poids et fluidité par contre nickel
Ps... Retour au service client... Changement de l'embout de charge... Au top depuis."
mathieu sandrine,"5,0",11 mai 2019,"Téléphone reçu aujourd'hui, je passe du P10 lite que j'avais deja acheté sur Amazon il y a 1 an et demi et qui marche encore parfaitement au P 20 lite. Il n'y a pas de grande différence entre les deux mis à part la taille de l'écran et l'appareil photo qui laissait un peu à désirer sur le P 10 lite, en revanche sur le P 20 lite, en mode pro on obtient de jolies photos auxquelles ont peut rajouter des effets. Je recommande !!!"
valsam,"4,0",6 janvier 2019,"Après un P8 lite , dont j'ai toujours été très satisfait , je passe au P20 lite,et pour le moment rien à redire très bonne qualité de cette marque  tel très fluide,bonne prise en main  son et photo de très bonne qualité,prix très correct , je recommande sans hésiter"
Babou,"5,0",10 février 2019,"Super téléphone, facile. Photos impeccables. Possibilités de lettre plein d'applications j'adore. Par contre merci le tuto YouTube expliquant comment insérer la carte sim parce que sinon ce n'est pas expliqué et c'est bien galère"
Benjamin Gérard,"5,0",31 décembre 2018,"Acheté pour offrir. J'ai beau être pro Apple, j'ai été bluffé par la rapidité de la reconnaissance faciale. Combinée au lecteur d'empreinte, à l'écran borderless et au prix, je suis très content de mon achat, super rapport qualité' prix !"
