user,rating,date,review
Betty Cat,"5,0",1 mai 2019,"Je suis satisfaite de ma commande que j'ai passer sur ce site Amazon : La liseuse Kindle Paperwhite, l'étui de protection noir, la protection écran et la prise de chargement. Oui pour que cela sois rentable il faut y acheter en lot."
Menconi prescillia,"4,0",27 décembre 2018,Très belle liseuse . Merci Amazon
Mestre,"5,0",29 avril 2019,Un choix de livre enorme une écran qui ne fait pas mal au yeux avec sa lumière la batterie tien bien la charge  on peut elle se range aussi bien dans une petit sac a main  je le conseil
MCO,"5,0",3 janvier 2019,Toujours en progrès (c'est mon troisième Kindle). Par rapport au précédent (Paperwhite 1ère génération) l'écran sans rebord est un vrai plus. J'ai aussi profité de la batterie neuve pour laisser le wifi en permanence : les fonctions Wikipedia ou traduction sont un vrai plus !
Client d'Amazon,"5,0",1 décembre 2018,"J'ai reçu ma kindle paper white cette semaine. Très facile à mettre en route et à utiliser. Bon confort de lecture, très légère... on peut la balader partout et télécharger toutes sortes de livres. Beaucoup de gratuit et c'est bien pour se constituer une liste de ""A lire..."""
Mmme bubult,"5,0",1 décembre 2018,"C est notre  2 eme,  et  elle est  extra !"
ricko,"5,0",11 mars 2019,"absolument indispensable pour les lecteurs assidus, ca ne remplace pas le papier mais c'est si pratique et facile d'utilisation... ca s'emmène partout."
pw,"1,0",3 janvier 2019,"Lecture des livres malaisée sur la Kindle
Je préfère sur l’Ipad même si celui-ci est plus lourd à l’usage
Je trouve la Kindle peu réactive de surcroît
Prix des ebooks inintéressant par rapport à un livre papier
Choix des ebooks limité malgré le nombre affiché par Amazon"
Bbd,"5,0",22 avril 2019,"Ce n’est pas mon premier Kindle! Toujours fiable, pratique! Et beaucoup de choix de livres donc ce n’est pas un inconvénient d’être obligé de choisir un livre Amazon . La tablette est complémentaire du livre papier ! P’us Pratique en voyage, dans une salle d’attente etc..."
Previtali Karine,"5,0",12 janvier 2019,"Parfait, aucun regret. Que du positif, léger, agréable au toucher, très intuitif. Je recommande"
Jing,"5,0",3 décembre 2018,"Livraison étais rapide, produit est en bon état, c'est mon premier Kinle, il est vraiment un produit que j'ai rêvé d'avoir, je suis très satisfait d'utilisation, qui est géni pour remplacer des bouquins, pratique à utiliser, moins agressif pour les yeux que une smartphone."
manulbd,"5,0",1 décembre 2018,"Léger, agréable. Il est super. Son rétroéclairage est super pour lire quand il fait sombre, le cran tactile répond bien. Haï pris avec offres spéciales (pubs) et ce n'est pas dérangeant. Les pubs ne s'affichent que sur l'écran d'accueil
Que du bonheur. Je recommande."
greg,"5,0",30 décembre 2018,Un cadeau pour ma fille !! Cette dernière lit énormément !!! Elle en est ravie
Michel HERTZOG,"3,0",6 juin 2019,"Ergonomie optimale et grand confort de lecture : mais il est impossible de prêter, d’offrir ou d'échanger les livres : au prix des livres Kindle c’est ANORMAL"
Anubis92,"5,0",8 janvier 2019,Facile à manipuler. Grand choix livres même dans les gratuits. Lecture très agréable. Nombreux réglages. Le format de cette liseuse est parfait. Vraiment très bien
Christine Gaillard,"5,0",28 décembre 2018,"Excellent produit, prise en main facile."
Rodolphe Dupre,"5,0",19 avril 2019,Excellent produit ! J etais plutot sceptique par rapport aux vrais livres papier mais j'ai été complètement emballé par l'affichage qui ne fait pas du tout tablette mais qui se rapproche fortement du papier ! Je recommande vivement !!
MrSwann,"5,0",16 décembre 2018,"En effet le rétro éclairage est génial , meme de jour on l'apprécie !"
Client d'Amazon,"1,0",7 avril 2019,"Flash noir systématique à chaque changement de page, alors que la mise à jour automatique est désactivée
Assez stressant...
S'allume au contact de l'écran alors qu'elle est éteinte...
Je contacte le SAV pour Retour...."
laurent33,"4,0",1 décembre 2018,C'est un objet très pratique pour être à jour de son auteurs que l'on aprecie facile à emmener partout et permettent de lire sans déranger si que ce soit puisque l'on peut même lire sans avoir besoin de lumière. Enfin ça n'a pas le charme du roman que l'on a en main c'est évident
lili,"5,0",25 mai 2019,Cadeau pour ma fille qui lit beaucoup . Elle en est très contente
Cliente Amazon,"5,0",30 janvier 2019,"J'étais pas très pour mais franchement c'est super pratique et léger,  facile à utiliser même pour les personnes âgées."
Grenouillat,"5,0",1 décembre 2018,"Arrivée très rapidement et bien emballée
En parfait état
Bon produit"
Jennie,"5,0",4 décembre 2018,"Petit format pratique pour les déplacements. La luminosité adapté permet d'avoir l'effet d'un vrai livre et de pouvoir livre même lumière éteinte.
Les livres achetés sur Amazon peuvent être enregistrés sur l'ordinateur et téléchargé directement sur le kindle via le wifi."
Baba,"5,0",4 février 2019,Rien à redire
fld,"5,0",29 janvier 2019,"Très bien, pratique, confort de lecture"
gouef,"5,0",5 mai 2019,"super, offre de livre interessante.
LEs livres sont un peu chère"
Paul D.,"5,0",5 mars 2019,"Très pratique pour les livres volumineux, mais aussi pour les pdf et certains autres formats de documents. Je recommande le retroéclairage pour lire le soir ou dans les transports.
La batterie tient très longtemps, et le téléchargement via Amazon est plus que pratique."
janilia76,"3,0",17 décembre 2018,"J’ai mis 3 étoiles car je l’ai reçu depuis peu et j’avoue que je suis un peu déçue.
En effet il met beaucoup de temps à s’exécuter:je dois souvent l’eteindre et le rallumer pour qu’il marche correctement, ceci rend l’utilisation peu agréable."
marc Hebbelynck,"3,0",1 décembre 2018,Me semblais plus grand en format me déçoit un peut
Guillaume,"5,0",30 mai 2019,"Ce bel objet tient les promesses de son fabricant (quoique je ne l'aie pas immergé – je parle évidemment du Kindle, pas du fabricant). Très agréable à l'usage, léger, tenant la charge, comme prévu."
Amazon Customer,"5,0",30 novembre 2018,"Je l'utilise principalement pour lire la nuit sans éblouir mon conjoint. Très simple d'utilisation, légère, taille parfaite pour la lecture, aucune déception. Elle correspond exactement ce à quoi je m'attendais."
ptizeus,"5,0",2 février 2019,Très bien pour la lecture. Facile à emporter partout. Le mode dyslexie à beaucoup aidé ma fille. Sa vitesse de lecture s'est considérablement améliorée. Bonne autonomie.
Amazon Customer,"4,0",3 mai 2019,"c'est ma deuxième liseuse, celle-ci est plus compacte, par contre je trouve dommage de ne pas pouvoir mettre le fond d'écrain noir pour lire la nuit,  sinon bon produit"
maccio,"4,0",13 janvier 2019,Bien
Client d'Amazon,"4,0",3 décembre 2018,"Très agréable à utiliser et très bonne autonomie.
Un seul bémol, certains livres techniques ne sont pas compatibles avec."
Petit,"1,0",14 mai 2019,"de gros problèmes avec ma liseuse qui est trés lente à l'allumage quand elle veut bien s'allumer
celle que j'avais avant m'a toujours donné entière satisfaction
suis actuellement en voyage jusqu'à fin juin mais je pense faire marcher la garantie à mon retour"
DAL BELLO Sébastien,"5,0",8 janvier 2019,Très satisfait du produit MERCI :-)
Cathy,"5,0",1 décembre 2018,"Je l utilise tous les jours, l écran Est vraiment lumineux, avec les écritures bien noir... On a vraiment la sensation d'avoir un livre, en plus léger.. un livre de 800 pages facile à emporter dans son sac..."
Client d'Amazon,"3,0",2 décembre 2018,Acheté pour lire... Quelque peu déçue. Je trouve finalement plus agréable de lire sur l’appli Kindle sur mon iPad. Il manque notamment la couleur. Seule sa légèreté et petite taille permet de l’emporter facilement partout.
Client d'Amazon,"5,0",11 avril 2019,"A cassée mon kindel voyage que j adorais car le bouton pour tournait les pages est plus pratique quand on lit a une main, j ai changée mes habitude et c est repartie."
finkelstein,"2,0",15 mai 2019,Mauvaise expérience. Impossible de la paramétrer alors que j ai eu pdt 30 min l equipe kindle st disant problème de mot de passe que j ai changé  avec eux 2 fois. Hum dégoûtée ! Je crois qu je vais renvoyer celle-ci et rester à mes bons vieux livres!!
Corinne,"1,0",9 décembre 2018,Malheureusement peu de temps après la réception et l'installation l'écran tactile ne fonctionne déjà plus!
Colette Massart,"5,0",8 mars 2019,Très contente de l’achat de la première liseuse.  Un peu chère ...
Gab,"5,0",22 janvier 2019,Ne réveille pas le conjoint la nuit et aide beaucoup lors des insomnies.
Vandaele Corinne,"5,0",17 avril 2019,"A l'origine, fan des livres papier, j'ai été convaincue par la liseuse Kindle! Super légère et tellement de livres pouvant être apportés partout en déplacement!"
villeneuve  francoise,"5,0",6 juin 2019,Déçue par la batterie qui ne tient pas les promesses...Après 5 jours j ai du la remettre a charger ..avant j avais une l'issue Sony qui tenait vraiment longtemps. Satisfaite de la facilité et rapidité des telechargements.Dommage que l'etui ne soit pas livré avec.
Amazon Customer,"5,0",27 février 2019,Je suis accro à lire maintenant!
harkyto,"1,0",14 janvier 2019,"Pas assez d'informations du support Amazon, semble que le cas intelligent pour l'écran n'est pas compatible avec la génération 10 (semble parce que certains agents disent que le problème est mon kindle et d'autres que le problème est le cas non compatible) ..."
de siebenthal,"5,0",8 décembre 2018,"Bonjour,
J'ai bien reçu les 2 Kindle. Toutefois, je n'ai pas tout reçu. En effet ma commande comprenait l'offre spéciale,(  soit les chargeurs et les étuis.. black friday. Merci de me les envoyer à la même adresse que les Kindle à Thonon.
Cordialement"
Adrien F.,"4,0",11 avril 2019,"Pratique , grande batterie"
Thibaut,"5,0",28 avril 2019,Très bon produit ! Très bonne autonomie (on part une semaine en vacances sans le chargeur) et facile d'utilisation. Elle se connecte très facilement au wifi pour accéder rapidement à toute la bibliothèque de livre. Je recommande !
LEFEVRE VALERIE,"3,0",5 mai 2019,"Cette liseuse est vraiment très bien. Toutefois, je l'ai payée 10 euros de plus pour ne pas avoir de publicités mais elles s'affichent tout de même ce qui n'ai pas le cas sur celles de mes enfants."
L.G,"5,0",13 février 2019,"Débutante dans le monde de la dématérialisation des livres (je suis une amoureuse du ""papier"") je suis très agréablement surprise et satisfaite de mon achat.
Je recommande ce produit."
Nath62,"5,0",14 mai 2019,Première acquisition qui donne envie de lire car facile d'utilisation et très pratique. J'habite en zone blanche et à 30km du centre ville donc voilà un moyen super rapide pour avoir les derniers romans très rapidement. La 3G est très utile dans mon cas 👍
Ronys,"4,0",27 avril 2019,Lecture de romans
Client d'Amazon,"5,0",15 mai 2019,Je refais ma collection sur Kindle du coup je me débarrasse de livres encombrants
chen h.,"5,0",17 mai 2019,Le meilleur tablette de lecture
etui en cuir,"4,0",13 janvier 2019,"Très satisfaite.  !  j ai pu  aussi récupérer mes données de mon précédent kindle'
Celui ci est très léger je le recommande!
Le seul problème le câble livre ne convient pas'.........J ai du en recommander un !"
Client d'Amazon,"5,0",10 février 2019,Mon fils l'utilise tous les soirs et il est pleinement satisfait
Sandrine,"5,0",1 décembre 2018,Une liseuse au top. J’hesitai Entre la kobo h2o et le kindle et je ne suis pas déçue par mon choix. Très simple d’utilisation et agréable a la lecture.
Client d'Amazon,"1,0",1 février 2019,"où est passée mon ancienne bibliothèque achetée sur mon ancien kindle????
pas retrouvée sur le site"
Nanège35,"5,0",29 novembre 2018,"Très contente de mon achat. j'avais l ancienne version , cette nouvelle version est plus légère et plus rapide dans la navigation.  Rien à dire je suis satisfaite!"
Golem,"5,0",1 décembre 2018,"Beaucoup plus léger et fin que mon paperwhite précédent, élégant et pratique"
jpr,"4,0",8 avril 2019,Lecture livres facile et conviviale
Client d'Amazon,"4,0",4 avril 2019,"J’aime le format, le poids il est très léger, l’ecran est très lisible même en plein soleil.
Ce kindle est très simple d’utilisation."
evelyne lantz,"4,0",15 février 2019,Pour moi c est ma première liseuse  et pour moi elle me correspond bien pour l utilisation que j en fait.  Pour l instant je n ai rien à redire  . À part le câble USB qui ne rendrait pas  et qui à tout de suite été remplacé par Amazon
RRR,"1,0",21 mars 2019,"Pas de possibilité de se connecter à un store autre que celui d’Amazon
Tentatives de vous vendre hors de prix des abonnements et des livres gratuits et libres de droits…"
cyrilanouk,"2,0",31 décembre 2018,"Il est indiqué que la mémoire de ce nouveau kindle est de 8G, en fait il y a 6.23 G au départ puis logiciel lancé, il reste 6G de disponibles pour le stockage. Ceci a été constaté sur 3 appareils reçus, c'est donc la description qui est mensongère."
Client d'Amazon,"5,0",12 février 2019,"J'étais toujours contre les e-books mais Kindle a changé mon avis, et ce Paperwhite 2018 est parfait pour les débutants mais qui aiment lire"
XavierP,"5,0",22 février 2019,Vraiment bien. Simple pratique bel écran livres gratuits avec prime. Hyper satisfait.  A quand un écran couleur ?
Alex,"5,0",21 décembre 2018,"Je viens de découvrir la kindle et c’est franchement génial ! Des fonctionnalités hyper agréables.
Je la recommande !"
APPIETTO,"1,0",1 avril 2019,"MARCHE TRES MAL, TRES PEU ERGONOMIQUE ,DIFFICILE DE LIRE DES LIVRES D4AUTRES FORMATS ,CLIGNOTTE ...."
Marie cathala,"5,0",23 avril 2019,J’ai utilise cette liseuse car c’est plus facile pour moi de lire que sur un livre
frassaint patricia,"5,0",8 janvier 2019,"offert pour Noel à une ado
elle est complètement conquis
super facile à utiliser
ne peut plus s'en passer"
GOT,"5,0",26 décembre 2018,"Possédant un Ipad, qui ne me permet pas de lire en plein soleil !!!
Suis passé  à la liseuse sur une offre à 99 euros 99, au moment du black friday, avec une Option Sans PUB !
et oui !
La non publicité se paye !
C'était un excellent choix ."
lili,"5,0",6 janvier 2019,"je suis totalement fan de la Kindle Paperwhite.
Ayant eu une kobo aura one au par avant je préféré de loin la kindle Paperwhite plus petite et très légère et niveaux lumière elle est cent fois mieux que kobo.
je la conseil vivement."
Patricia,"5,0",18 février 2019,"Exactement ce dont j’Avais besoin, il est léger, l’ecrAn n’Est pas éblouissant, très agréable, les menus sont intuitifs et le rafraîchissement des pages est instantané"
Bernard,"5,0",9 décembre 2018,"Cette liseuse a été achetée en remplacement du modèle 2015, et donne entièrement satisfaction."
Christelle,"5,0",4 avril 2019,"Pratique, facile à utiliser, je ne peux plus m’en passer maintenant
Format pratique, rétro éclairage génial !"
Alec,"4,0",2 décembre 2018,moi qui ne jurais que pas les livres j'ai vite changer d'avis c'est vraiment pratique d'avoir l’équivalent de 10 livres  dans son sac a main sans aucune contrainte
Heather  McCoy,"5,0",5 juin 2019,Je suis très satisfaite de ce nouveau Kindle et constate que cette version fait preuve de mal d'améliorations par rapport aux anciens modèles. L'écran est plus réactif et les réglages sont plus faciles à manipuler. 10/10!
Client d'Amazon,"5,0",12 décembre 2018,Très bien
simon fosse,"5,0",27 février 2019,"J'ai acheté cette tablette pour partir en voyage.
Parfait pour lire sur la plage, pas de contre jour, pas de problème avec l'eau ni le sable.
Capacité de stockage parfaite !
Je conseille vivement."
François Nathalie,"5,0",10 juin 2019,Satisfaite. Dommage qu on ne puisse acheter que des livres sur amazon
Dominik Morier,"5,0",4 janvier 2019,L’avantage de partir en vacances sans emmener plusieurs livres ... très lourds- l’interêt de pouvoir enregistrer beaucoup de livres et aussi les prix des enregistrements par rapport aux prix des livres
Client d'Amazon,"5,0",11 février 2019,"C'est un peu comme mon doudou. Elle me suit partout, se glisse facilement dans tout type de sac. La batterie est top, la memoir également. Vous l'avez compris. Je suis fan de ma Kindle."
L. Nathalie,"5,0",30 novembre 2018,Un peu septique au début de lire sur une liseuse.mais conquise très rapidement.  Aucune gêne avec l écran.  Très facile à  utiliser.
Client d'Amazon,"5,0",3 mai 2019,"J'ai acheté cette liseuse car je vois de - en - et la faculté de grossir les caractères me permet de continuer à prendre du plaisir à lire.
Ce que j'apprécie moins c'est de ne pas avoir accès à toute la littérature française"
Sasa,"5,0",5 janvier 2019,Génial
Client d'Amazon,"5,0",7 janvier 2019,"Très bonne liseuse. Après 3 ans d'utilisation d'une Kindle 6eme génération, je peux dire que le confort de lecteur est optimisé avec le rétro éclairage. La Kindle est très légère, ce qui la rend plus confortable à tenir en main."
latte christophe,"4,0",30 décembre 2018,"Cadeau de noël arrivé tres rapidement, c'est appréciable.  Conforme à la description.  A voir au long terme si ce produit remplit ses promesses de qualité."
evelyne,"5,0",2 avril 2019,"super, je n ai jamais autant lu, je recommande pour personne agée"
Client d'Amazon,"5,0",30 novembre 2018,"Très bonne liseuse, très pratique"
cindy marini,"4,0",30 novembre 2018,J'ai offert la Kindle à ma mère car elle voit mal. C'est parfait pour elle peut la transporter partout en plus. Au top
erico,"5,0",4 janvier 2019,Pas utilisé en directe parce que est pour un cadeau … mais reste le top reader pour moi
Th.,"5,0",6 janvier 2019,"Parfaite pour les voyages et même à la maison.
Agréable pour la vue et grande autonomie
C'est la seconde de la famille"
géraldine,"5,0",20 décembre 2018,"pour acheté des livres sur kindle, une fois que j'ai réussi à configurer l'appareil, c'est un ""jeu d'enfant"" pour récupérer les livres achatés sur amaeon"
ANGELIQUE BOULLERET,"1,0",7 janvier 2019,j'ai du renvoyer la lieuse car elle est inutilisable
Linda,"4,0",29 janvier 2019,Parfait
christophe Gilles,"5,0",29 mars 2019,"Génialissime, je ne pensais pas que j'allais m'y faire, mais si, maintenant je ne peux plus m'en passer.
Léger, facile à utiliser, dure très longtemps sans recharge, bref, un must !!"
gajotte,"5,0",7 février 2019,"Très agréable en main, Légère
Réglage de la luminosité de l’ecran très pratique
Seul point négatif : les pubs reçues sur la liseuse ..."
Client d'Amazon,"5,0",1 décembre 2018,"Adepte des livres papier, je me suis enfin décidée à acheter une liseuse et je ne regrette absolument pas mon choix. La prise en main est très facile et la lecture très agréable. Je recommande ce produit"
christiane du 26 fr,"4,0",17 décembre 2018,"pour moi qui lis entre 2 à 3 heure par jour je trouve la batterie un peu faible elle me dur 1 semaine , mais je ne la regrette pas car je fait des économie de place et d'argent et bien sur de papier, bon pour la planète."
hotin carole,"5,0",1 décembre 2018,"J'étais hésitante à l'achat d'une liseuse car j'aime bien les livres, mais maintenant que je suis l'ai je ne regrette pas mon achat, légère, facile à mettre dans son sac..."
DEROUCH,"5,0",30 mai 2019,"J'aime l'écran qui fatigues moins qu'un livre et qui pèse beaucoup moins, est le choix incroyable de livres et la possibilité de pouvoir changer l'éclairage, en plus le téléchargement est très rapide"
Client d'Amazon,"5,0",7 janvier 2019,"Conforme à la description
Parfait si on a tendance à dévorer des livres à 400 pages, se glisse parfaitement dans le sac!😉"
Saga dentelles,"5,0",29 janvier 2019,"Légère, compacte, que des qualités"
CATHERINE BOUREAU,"5,0",30 novembre 2018,Cette kindle nouvelle génération remplace celle que j’utilisais depuis plusieurs années. Ce nouveau modèle est très agréable même si n’appreciais L’ancie
Barbara Robin,"5,0",25 mars 2019,"Kindle reçue dans les temps, en très bon état, fonctionne très bien. Très pratique pour lire dans les transports."
ingrid,"5,0",2 janvier 2019,je suis ravie de mon achat. je n'étais pas emballée par le fait de lire numériquement mais la lecture est agréable et facile à emporter partout avec nous ! utilisation simple et réglages rapides
gouyet,"4,0",1 décembre 2018,Utilisation personnelle. Mais j'ai eu un blocage d'écran difficile à réparer. J'espère ne plus avoir ce problème.
Madison52,"5,0",1 janvier 2019,"Produit de dernière génération qui m'a été recommandé.
Satisfaite -Article conforme à la présentation faite sur le site.
Je serai à nouveau cliente lors d'autres achats."
Lefloch,"5,0",19 mars 2019,"Bon qualité-prix, très content d'acheter ça à 89"
Niou 78,"5,0",31 janvier 2019,Cadeau pour ma fille qui est ravie. Elle qui était adepte du papier adore sa kindle.
Lio Koskas,"1,0",13 avril 2019,"Ce Kindle est beaucoup moins bien que la version d'avant et je regrette vraiment cet achat. Il se décharge tout seul, on ne peut pas partager les notes par email dessus.
Vraiment pas un bon upgrade!"
Julien,"4,0",2 décembre 2018,"Très pratique, on peut l'amener partout. Grand confort de lecture avec possibilité de customiser comme on le souhaite l'affichage.
Complètement convaincu et prêt à laisser tomber les livres papier."
AUBINEAU MICHEL,"5,0",9 février 2019,"ras, bonne qualité, pratique, satisfaisant."
Bernard,"5,0",18 janvier 2019,"Un plaisir de plus dans la lecture : léger, réglage de la luminosité, grand confort de lecture, toute sa bibliothèque sur soi ..."
Luc Simon,"5,0",1 décembre 2018,"Avant je lisais sur ma tablette et mes yeux fatigaient très vite.
Sur ma liseuse je peux lire beaucoup plus longtemps sans sensation de fatigue.
Vraiment content de mon achat."
Pierrick,"5,0",11 mai 2019,"Très bon produit, fiable, rapide et facile d'utilisation,
Bon écran même en plein soleil, super autonomie, je recommande !"
Dan BLAGUT,"5,0",31 mai 2019,c'est dommage que la lisseuse ne comprends pas ce format
simone rancier,"5,0",27 décembre 2018,Je suis très satisfaite de ce produit
Client d'Amazon,"3,0",14 février 2019,"bonne tablette facile d'utilisation léger mais l'inconvénient et non des moindres le cout de 9,90 euro par mois en plus des achats de livre .la facture monte vite et c'est bien dommage ."
Client d'Amazon,"5,0",9 février 2019,Je suis très satisfaite de mon achat. La liseuse est facile à paramétrer et à utiliser. Elle n'est pas trop grande et elle est facile à prendre en main.
Océane ,"5,0",4 janvier 2019,"Écran mat qui donne vraiment l’impression de feuilleter un livre, très facile d’utilisation. Boutique intuitive qui permet aussi de découvrir des nouveautés.
Très satisfaite par le produit !"
Valerie78,"5,0",4 janvier 2019,"Cette liseuse est parfaite. Facile d'utilisation,  légère,  agréable . Rien à dire"
Jeanyfere,"5,0",27 décembre 2018,"Cet liseuse est très pratique, cela ne remplace pas les livres mais c'est très pratique notamment si vous avez l'habitude de lire vite, des gros romans et que vous voyagé beaucoup n'ésité pas !"
Client d'Amazon,"5,0",27 février 2019,C tellement pratique pour lire dans le bus le train ou en vacances ca évite d'emmener une valise de bouquin
bulle,"2,0",9 décembre 2018,"seulement joli, car pas facile  d'utilisation,
pas facile à trouver les différentes utilisations, pas de guide écrit,  très déçu, le premier que j'avais était plus facile"
BIERRY,"5,0",4 juin 2019,"au top! la luminosité est vraiment géniale, la lecture est agréable! Le petit plus j ai commandé une protection verticale de façon à positionner la liseuse suivant ma posture."
Client d'Amazon,"5,0",22 mai 2019,Le produit correspond à la description
Alexandra,"5,0",10 mars 2019,Une jolie découvrir avec un max de choix à petits prix !
Seijuro,"4,0",10 mars 2019,"Fonctionne très bien ;-)
Agréable pour lire, légé, simple d'utilisation, le rétro éclairage très appréciable.
On sent que le produite, la liseuse est bien rodée."
"""lorencertr""","5,0",8 juin 2019,"Quelques difficultés pour surligner certains passage.
Plus long au démarrage que mon ancien Kindle.
Écran lisse très agréable,confort de lecture."
Client d'Amazon,"5,0",29 janvier 2019,"Pour lire , parfaite , rien a dire de plus"
Dorothée Ebozoo,"5,0",5 janvier 2019,Lecture dans les transports en commun
virginie bouchart,"5,0",11 février 2019,Pour une premiere liseuse elle est parfaite ;) elle me suit partout
LACOURTE Alex,"5,0",20 février 2019,"Lecture, facilité de transport, lecture dans le noir"
kahn martine,"1,0",2 mars 2019,J’ai un souci avec ma troisième l’inflexibilité déjà je cordon me semble défectueux et la liseuse se décharge en quelques heures g besoin d’aide merci
Client d'Amazon,"5,0",4 janvier 2019,Cadeau de Noël pour ma fille elle ravie
Client d'Amazon,"5,0",5 juin 2019,Totalement conquise par la liseuse....
Kassarian,"4,0",9 juin 2019,"Logiciel un peut lent, en noir et blanc. Si non très pratique et agréable à lire."
PATRICK,"4,0",27 novembre 2018,Appareil très  fiable
Frantz70,"5,0",23 mars 2019,"Je voyage et suis malheureusement souvent hospitalisée. Aussi le côté pratique pour le stockage de livres est évident, outre le fait de lire de nuit avec l'éclairage du cadran"
rodriguez paula,"3,0",6 février 2019,J'aurais aimé une luminosité différent de jour et de nuit. difficile d enlevé les livres que l'on a lu à l'accueil j'ai essayé de les supprimer mais toujours la
Client d'Amazon,"1,0",20 avril 2019,Protection trop cher les chargeurs trop cher aussi sinon l’appareil est parfait
Client d'Amazon,"5,0",30 novembre 2018,"Parfait: simple à utiliser, prise en main naturelle, très bonne qualité d'écran...et de milliers de livres.
Seul regret, j'aurais du l'acheter il y a 5 ans."
daniela,"5,0",10 avril 2019,Très bien. Passée d'une Kindle simple à celle ci. C'est top. À tel point que mari à qui j'ai donné l'ancienne veut la rétro éclairée lui aussi !
joëlle CARRE,"4,0",4 décembre 2018,Peu de différence par rapport à la précédente mais bon article . Par contre je n'aime pas recevoir des publicités sur l'écran de verrouillage .Je prendrai les jolies images
Alicia,"5,0",15 janvier 2019,Une première pour moi qui ne lisais que sur papier . Je suis ravie de mon achat .
Client d'Amazon,"5,0",3 janvier 2019,"Je découvre la lecture autrement et c'est formidable ! Simple d'utilisation, facile à transporter, éclairage adaptable etc... que du bonheur !"
christiane fontaine,"5,0",24 janvier 2019,"Trés  contente  de cet achat  je pensais  l'utiliser  que pour voyager  mais je l'utilise  tout le temps  trop pratique  ,pas mal aux yeux  ."
jessica,"4,0",12 février 2019,Super contente de mon achat. J'étais septique mais j'ai découvert un confort de lecture. Ma seule déception c'est qu'à quelques jours près j'aurais pu l'avoir moins cher.
Jy,"4,0",22 janvier 2019,Ne marche plus vite que voagage dont le sortie était en 2014
Client d'Amazon,"5,0",1 décembre 2018,très bon produit simple à configurer je recommande!
Client d'Amazon,"4,0",23 janvier 2019,toujours autant de plaisir à retrouver ce kindle seul regret c'est qu'aprés 5 ans de lecture il faut en changer !! batterie de l  ancien hs
Raymond F.L,"5,0",1 décembre 2018,"Agréablement surpris par la facilité d’utilisation, la légèreté et le nombre de réglages qui apportent du confort de lecture"
fernand,"5,0",4 mai 2019,Produit de qualité
corinne moulet,"4,0",15 février 2019,"Je suis très satisfaite de ma liseuse. Facile d'utilisation, pratique, ludique. La luminosité est parfaite pour lire dans le noir comme en plein soleil."
driessens michel,"5,0",8 avril 2019,Bonne qualité lecture aisee
Clédesol,"4,0",2 décembre 2018,"Produit de qualité, avec un bon éclairage et une utilisation assez simple. Accès facile aux livres.
Dommage que les numéros de carte bleu restent  enregistrés ..."
Deloffre,"5,0",2 avril 2019,je l'ai offert à ma fille qui dévore et cela m'a donné envie de m'en acheter c'est pratique et pas fatigant pour les yeux.
Client d'Amazon,"4,0",10 décembre 2018,"Pas encore ouvert
Cadeaux de Noël"
Alain,"5,0",17 mars 2019,"Très bon produit, surtout avec cette version.
Cadeau effectué pour mon épouse, qui lit énormément de livres papier, et maintenant devenue une adepte des ebook."
Kazet,"4,0",24 février 2019,"Livraison conforme.
Produit efficace. Léger. Je regrette la publicité sur l'écran de veille... néanmoins non bloquant."
mark van muylem,"5,0",1 décembre 2018,"Bougeant et lisant  beaucoup c’est le companion idéal pour toujours avoir de la lecture sous la main, n’importe où. Bonne prise en main et robuste, juste ce qu’il me faut"
Aurore,"4,0",25 novembre 2018,"Très pratique néanmoins je m’attendais à ce que la batterie tienne un peu plus longtemps, quoique depuis que je l'ai je dévore les livres. Invite à lire encore plus."
Celine,"5,0",13 décembre 2018,"consomme peu de batterie, on ne dirai pas un écran, presque un livre
hyper léger et résistant à l'eau (et donc au sable de la plage)
je recommande"
Thomas C,"5,0",9 janvier 2019,"Très bel étui, il s'ajuste parfaitement au Kindle. Je l'ai eu avec un pack et je ne regrette pas du tout."
Client d'Amazon,"2,0",25 février 2019,mauvais choix de livres . Ergonomie pas évidente. Impossibilité de commander des titres français depuis l'étranger ce qui est u!n comble pour du dématérialisée!!!
sabrina bonamich,"5,0",7 février 2019,"Je recommande sans hésité, liseuse très classe super agréable et très pratique.
Je ne voit aucun point négative à cette liseuse."
Grillon Benoit,"5,0",16 avril 2019,Le produit est d'excellente qualité. Je le recommande.
Darroux Christian,"5,0",1 décembre 2018,Convivialité et facilité
Yann Hubert,"4,0",2 juin 2019,Très bien. Il manque quand même pour le prix un détecteur de luminosité. Et il reste encore une rémanence désagréable quand ont tourne les pages.
RP31,"4,0",10 mai 2019,"un excellent kindle, mais je suis désolé je préfère les touches physiques pour changer de page, pourquoi réserver cela aux modèles les plus chers?"
Client d'Amazon,"5,0",1 décembre 2018,Parfait pour emporter partout avec moi et lire léger
ambro,"5,0",8 février 2019,j'ai reçu mon colis aujourd’hui je suis trop comptent .super merci beaucoup
Adrénaline,"5,0",2 décembre 2018,Très bien
Client d'Amazon,"4,0",5 janvier 2019,Très bon produit. Lecture facile et non fatiguante. Conforme à mes attentes. Seul bémol les fautes d orthographe et grammaticales. Je pense que ceci est dû à la traduction.
Dominique Lefranc,"4,0",10 janvier 2019,"Lu : 2 livres à ce jour
Lecture de nuit : liseuse légère, c'est confortable de choisir la taille des caractères
Seul petit reproche  pour le changer de page ..."
