user,rating,date,review
Cédric,"1,0",30 août 2017,"#####################################################################################################
Résumé pour celles et ceux qui n'ont pas envie de tout lire:
Matériel et performance très convenable.
Autonomie plus que raisonnable
Silencieux
Ne chauffe pas
Rempli de bloatware et de logiciels trop gourmand (comme l'antivirus) pour cette petite machine.
W10 qui oblige la réinstallation d'application inutile (sponsoring ?)
Version de W10 vraiment daté installé d'origine (14xx)
Version de W10 packagé par ASUS
Pilote créés et juste valide pour cette version et donc ne marchand pas/pas convenablement pour les suivante
Relative obligation à rester sur cette ancienne version
Difficulté pour faire reconnaître une clef usb (multi)bootable
Du coup je ne sais si je peu le recommander à d'autre :/ si vous êtes power user, ou aimez avoir un minimum de contrôle, passez votre chemin, si vous voulez un pc, pour pas cher, pour une utilisation que je pourrais qualifier de ""à l'arrache"", il peu faire le job.
#####################################################################################################
Acheté, pour offrir à quelqu'un qui en aurait eu une utilisation, principalement surf sur internet/jeux flash, il fait correctement le travail.
Enfin, sans la partie logiciel bloatware mise en place par ASUS... sérieusement, le nombre de trucs inutiles installés, à commencer par l'antivirus ""fournit"", MCafee qui au début ne pose pas de souci, mais dès qu'il se décide à s'activer en fond, c'est la catastrophe, le PC se met à ralentir car utilise une grand partie de la puissance du petit CPU...
Pourquoi ? Pourquoi installer un antivirus gourmand (et pas si bon en plus), alors que Windows en propose un natif au moins aussi performant que MCafee, mais beaucoup plus léger et adapté à la machine ? (probablement, une histoire de partenariat qui permet de baisser le prix de vente)
À, ça j'ajoute, les multiples stores d'applications installés par ASUS et Microsoft, le premier étant au combien plus invasif, tellement, qu'il ralenti le démarrage, pop à chaque connexion sur la session (si on ne le désactive/désinstalle pas, ce que l'utilisateur lambda, ne fait que très rarement, par peur de perdre la garantie, de faire une bêtise, ou tout simplement parce qu'il s'en fiche).
Donc une fois tout les bloatwares retirés, cette machine marche très convenablement, j'ai même été agréablement surpris par ça vélocité et son aisance sur des sites flash lourd et des vidéos Youtube en 1080p.
MAIS, comme tout utilisateur de W10 le sais, au premier démarrage de la session, on trouve plein de chose inutile dans le menu démarrer, pour mon cas, il y avait des tuiles pour des jeux du Windows store (candy crush et autres infamies...:x ), j'ai cliqué dessus, et Ô surprise, ce sont des raccourcies pour télécharger les jeux en questions... Et ces raccourcies comptent comme des applications installées, ""oooookay..."" je désinstalle le tout, enfin! propre !
Sauf que, en fait non, surprise, mon réseau se met à ramer tellement, que les premières mise à jour ne se font pas, pourquoi ? Ces saloperies de raccourcies se re-télécharge tout seul... et en boucle j'ai beau les retirer de nouveau, dire au Windows store de ne rien télécharger, ils reviennent toujours, sous couvert du message glorieux de Windows 10 ""Nous installons de nouvelles fonctionnalité"", vraiment ?! Vous êtes sérieusement tombé à ce niveau d'ineptie ?!
Étant un des (trop) rares utilisateurs de linux (pourtant pas si difficile d’utilisation, je connais des gens approchant de la retraite utilisant Linux au quotidien sans aucun souci, ils trouvent même ça facile d'utilisation, bref je digresse), se genre de chose (le manque de contrôle sur la machine) à une très forte tendance à m'agacer...
Bref, je trouve ce comportement étrange, car différent de ma tour de jeu sous W10 (oui je sais...), du coup je jettes un oeil à la version, et là, stupeur... cette version (une 14xx) est clairement daté, ce qui explique ces comportements, qui étaient présent dans les débuts de W10, mais retiré petit à petit au fil de la grogne des utilisateurs. Du coup je le laisse faire ce qu'il veut pendant toute une nuit, le lendemain, disque ssd quasi plein, mais les mises à jour se font. Je le laisse faire pendant une journée (merci mon FAI pour mes 2 mega...), le lendemain, ouuulaaa, d'accord, lent comme pas possible, je n'arrive pas sur le moment à mettre le doigt sur le problème. Par acquis de conscience je contrôle de nouveau la version de Windows, 1607, punaise, il s'est mi à niveau tout seul, bon très bien.
Machine, pour le coup, moyennement utilisable et plutôt instable. Je lance dans une réinstallation propre de la version 1607. Déjà, épique galère pour lui faire accepter une clef usb (multi)bootable (plusieurs heures, et il n'accepte que une usb créée spécialement pour Wndows).
Dans l'installateur de W10, surprise, pas de touchpad, il n'est pas reconnu, bon très bien, je vais tout faire à la Tabulation, c'est pas grave.
L'installation et l'initialisation se passe, sans accro.
Je me rend sur le site ASUS, pour y télécharger le pilotes.
Plusieurs heures plus tard (merci à mon faible débit ^_^) je lance l'installation du premier pilote, erreur, pas compatible avec la version de W10 (1607). Bon, peu être ai-je pris une fichier qui n'est pas destiné cette machine, installation d'un autre pilote, erreur, pas compatible avec la version de W10 (1607)... Et ça pour la quasi totalité des pilotes (et certains s'installent comme des scripts, en lançant une fenêtre de CMD, très étrange :/ )
En fait il s'avère, comme je le présentais lors du premier démarrage de la machine quand la finalisation de l'installation de W10, ma demandé mon adresse mail pour enregistré mon antivirus et d'autre trucs, que ASUS à bidouillé à sa sauce un master d'installation de W10, et a prévu des pilotes valides juste pour une version de W10, et daté en plus! du grand n'importe quoi ! Bon, remise à zéro du pc et zou je renvois.
J'ai toujours eu des problèmes avec le matériel ASUS, je me disais, c'est étrange, ça marche convenablement, bon, et bien tant mieux ^_^ et bien en fait non xD (et leurs SAV, une horreur)
Je précise quand même que je sais ce que je fais, quand je m'occupe d'un ordi ;)
Du coup je ne sais si je peu le recommander à d'autre :/ si vous êtes power user, ou aimez avoir un minimum de contrôle, passez votre chemin, si vous voulez un pc, pour pas cher, pour une utilisation que je pourrais qualifier de ""à l'arrache"", il peu faire le job.
(j'aime avoir la main sur les machines, donc je retire le superflus/l'ennuyeux, et les prépares pour que l'utilisateur puisse en jouir sans se prendre la tête, et la mienne aussi parce que ça marche pas ^_^ )"
JGK,"2,0",7 avril 2017,"En recherche d'une plateforme Windows d'appoint, ce petit netbook avait tout pour plaire. Mais à peine déballé, il est hélas bien trop lent, tout juste bon à faire du surf internet ... encore que ... Retourné à Amazon donc. En poursuite de recherche d'un autre modèle un peu plus véloce."
Alexis54000,"2,0",6 février 2018,"- Aillant acheté la version 32 go avec 4 go de RAM il y a 4 mois, je me suis dit que pour juste noter sur open office ou word des cours et à la rigueur utiliser de temps en temps excel et PowerPoint, cela allez suffire. Quel ne fut pas ma surprise qu'au bout de 1-2 mois, se n’était plus possible de travailler avec 32 go de place :
-Pour commencer, se n'est pas 32 Go que vous avez (bien évidemment) mais légèrement plus de 28 Go de place sur le disque dur.
-Deuxièmement, Windows 10 est un véritable mangeur de place, avec 20 Go de place prise sur le disque dur. Ce qui fait qu'il reste que 8 Go de place, sans compter les diverses applications mise de base sur votre pc comme le pack office ou bien l'antivirus McAfee.
-et enfin troisièmement, et là, c'est la cerise sur le gâteau. étant donné qu'il me reste que quelques petits Go de place, vous pensez que la fête été finie, et bien non. il y a quelques temps (plus d'1 mois au moment où j'écris ce commentaire), Windows 10 compter faire une grosse mise à jour pour sa sécurité et son optimisation, sauf que cette mise à jour pèse 8 Go de téléchargement, pour 2-4 Go de place. Sachant que, si vous ne la faites pas, elle essayera quand même de se télécharger, malgré le manque de place plus que évident. Sachant que, si vous décidez de désinstaller le programme de quelques dizaines de Mo de la grosse mise à jour, elle se réinstallera automatiquement grâce à Windows Update. Et, sachant que, derrière, Windows update continue lui de rechercher et de télécharger AUTOMATIQUEMENT des mises à jours sachant qu'il est trop c** pour se rendre compte qu'il risque de de n'y avoir plus 1 seul octé de place sur le DD ( se qui m'est arrivé plusieurs fois, et oui).
- imaginé maintenant, se que cela fait, d'essayer de noter quelque chose, en aillant derrière les multiples fenêtres qui s’ouvre, m’indiquant que je n'est pas assez de place pour installer la ou les mises à jours, et que dernièrement, le fait que le DD été a 0 octé de place, j'ai eu un fichier office corrompue en ayant voulue l'ouvrir et que cela à évidemment supprimer tous se que j'avais écris dessus :( .
-Bref, en résumé, je ne recommande pas évidemment se PC, bien que sa légèreté et sa batterie (+ de 10h à 100% pour de la petite bureautique et des recherches sur internet) soit désormais ses seules qualités. j'aurais aimer mettre plus, mais là, c'est pas possible."
fpl,"4,0",22 février 2017,"Difficile de trouver mieux à ce prix-là, du moins au jour où j'écris. Pour la plupart des utilisateurs, il faudra  ajouter une carte SD et ""relocaliser"" les dossiers utilisateur. Les 4Go de RAM sont suffisants pour des tâches courantes (pour peu qu'on ait pas 12 applications qui se lancent au démarrage, attention à cela).
Si le toucher du clavier était un peu plus agréable, je mettrais 5 étoiles. C'est le seul petit bémol à ce jour. A 500 EUR, je renvoie, à 200, je garde..."
Eric-S,"5,0",30 janvier 2017,"PC de bonne facture, la taille de 11,6 pouces est correcte. C'est parfait pour Internet ou pour faire du traitement de texte. La carte graphique est un peu juste pour de la vidéo en plein écran."
S. Joffrey,"5,0",18 avril 2017,"Je me suis débarrassé de mon T100HA (
Asus 2-en-1 T100HA-FU030T PC Portable 10,1"" Gris (Intel Atom, 4 Go de RAM, SSD 128 Go, Windows 10)
que j'avais auparavant pour le E200HA.
Au final je perds en stockage (de 128Go je passe à 32Go), mais je gagne en lisibilité grâce à l'écran qui est plus grand et en confort d'écriture grâce au vrai clavier (plus grand, les touches sont douces et répondent bien, c'est très agréable d'écrire dessus).
Pour quelqu'un qui écrit pas mal comme moi, c'est la machine idéale ! Facile à transporter (même pas 1kg), assez fluide à l'utilisation... Les 32Go suffisent amplement pour y installer des logiciels spécifiques d'écriture comme Scrivener, Scapple ou yWriter et y stocker les fichiers de travail.
Le touchpad est TRES sensible d'origine, mais en baissant la sensibilité dans les paramètres et en s'en servant souvent, on s'y fait et cela ne pose plus vraiment de problème au final.
Etudiants et écrivains, pas la peine d'investir dans un MacBook hors de prix ! Ce petit Asus est classe et il fait très bien son travail !"
Client Amazon,"5,0",22 décembre 2016,"Bonjour, j'ai reçu cet ordinateur hier, emballage parfait, bien protégé, je le trouve pas mal cet ordinateur, pas de souci au niveau de l'éclairage de l'écran ni du son, parfait pour surfer et regarder des vidéos, les mises a jour des applications sont un peu longues a charger,  par contre je n'ai pas testé la tablette toute seule, pour moi il est bien, a voir sur la durée et surtout au niveau des charniéres, j'ai brancher une souris plus pratique pour moi. Vu les commentaires je m'attendais au pire, mais non, je regrette pas mon achat!!! Joyeuses fêtes de Noël."
Bertrand,"5,0",6 février 2017,"J'ai acheté ce notebook pour ma femme qui est très contente du produit.
Usage :
- MS Office
- Web
- VLC
La mémoire disponible est de 10Go, c'est peu, mais on peut y mettre un microSD de 128Go, donc suivant son usage c'est suffisant.
C'est un Ordinateur d'appoint et pas de stockage.
Les + :
- Autonomie
- Fluidité
- format
Les - :
- RAS pour le moment"
Gwen,"5,0",1 janvier 2017,"Très satisfaite !!  Léger, pratique, esthétique et fonctionnel.
De plus il est rapide et simple à prendre en main. Je recommande"
La Pietra,"5,0",21 mars 2018,"Je souhaitais avoir une tablette facile à transporter, ni trop petite ni trop grande, qui pourrait aussi me permettre de travailler si besoin. Grâce au clavier très simple d'utilisation et à la taille de l'écran ainsi que le poids total très léger du PC, cet Asus répond à mes attentes.
Je savais pertinemment qu'il ne fallait pas m'attendre à de super performances, c'est effectivement le cas. Mais pour surfer sur le net, regarder des films ou faire du traitement de texte, ce convertible est tout à fait suffisant."
"Alain, utisateur averti.","3,0",12 juillet 2017,Cet appareil est superbe mais sa publicité mensongère. En effet ce pc tablette tactile est incapable de permettre le dessin ou la prise de note sur écran. Plusieurs commentaires indique la présence d'un stylet ce qui est faux et a été confirmer par Asus. Dommage parce que pour le reste ses performances et sa légèreté sont extraordinaires.
MANU-Sc,"3,0",17 janvier 2018,Ce petit ordi est parfait pour le Net. Il assure pas mal en bureautique! Son petit espace ne permet pas le stockage des données de navigation. Attention à faire un peu de ménage de temps à autre
Grégory Georges,"1,0",12 septembre 2017,"Après 1 an d'utilisation pénible dû à la lenteur de cet ordinateur, le voici qu'il ne démarre plus. Je l'ouvre et je découvre qu'un circuit est brûlé... j'attends le retour d'Amazon pour voir quelle solution on me propose."
deroc,"1,0",17 septembre 2017,"Bon, j'hésitais d'acheter un produit reconditionne,  j'aurais du écouter mon instinct,  le pc ne fonctionne pas! Sav amazon nickel mais j'aurais préféré avoir un produit qui fonctionne!"
Jah,"1,0",27 janvier 2018,"N'achetez surtout pas cette merde.
SANS l'utiliser, donc en ne faisant vraiment rien du tout, il n'y aura déjà pas la place pour Windows.
L'impossibilité totale d'utiliser cet appareil.
Rien à faire. Pas assez de place pour l'OS.
Je regrette mon achat."
Client d'Amazon,"3,0",14 juillet 2017,"L'ordinateur est très joli, plat peu encombrant et facile d'utilisation
Cependant il est long pendant l'utilisation. Vraiment trop long.
Pas de témoin lumineux pour indiquer si majuscule ou pas.
Le fait qu'il y ait office 365 gratuit pendant un an est un atout."
JAMMET,"5,0",30 décembre 2016,Bon produit tout à fait conforme à mes attentes :un pc essentiellement destiné à un usage internet nomade. Bonne autonomie (environ 10h).
Lara G,"5,0",7 février 2018,"Reçu aujourd'hui. J'avais déjà ce PC dans son ancienne version mais j'ai malheureusement cassé l'endroit de charge (entièrement de ma faute). Bref j'ai donc recommandé cette nouvelle version car je n'ai jamais eu de soucis avec. Je l'ai donc testé aujourd'hui et il est parfait pour l'utilisation que j'en fais : cours; vidéos ; navigation web. Il est fluide. Aucun soucis. Très léger et donc facilement transportable partout. La batterie dure assez pour une journée entière de cours. À priori il devrait bien tenir; l'ancienne version tenait toujours une longue batterie au bout de 3 4 ans d'utilisation. Côté design, simple mais joli. S'il est comme son prédécesseur je ne me fais aucun souci. Pour un NetBook, celui ci est à un prix abordable et fait bien son travail."
Crowley,"1,0",16 mars 2018,"L’ordinateur est arrivé dans un carton sans aucunes protections.
L’avant de l’écran est complètement cassé. Ce n’est pas du tout un défaut esthétique mineur !!!
Mais de qui se moque-t-on ?"
Client d'Amazon,"1,0",25 juillet 2017,"Je suis très deçu par ce produit.
Malgrés son petit prix je pensé quand même trouver de la qualité. Au debut j'étais tres satisfaite mais cela fait maintenant deux mois. Et le produit rame beaucoup. De plus il n'a vraiment pas assez de mémoire j'ai 60 musique et 100 photos et voila que je ne peux même pas telecharger un antivirus par manque de place ! Je trouve ça honteux car sa ne sert a rien si on peux rien mettre dessus. Ok je stock tous sur un disque dur externe mais 60 musique ne devrait tout de même pas faire que mon ordi soit en espace insuffisant."
EL-ANRIF MOUSTAPHA,"3,0",14 juin 2017,"Bon article bien emballé, impeccable sauf la poche sa serait sympa si il avais une petit poche pour mettre le chargeur de l'ordinateur ."
Claude30420,"2,0",15 mai 2017,"Tout d'abord je suis certain que l'ordinateur que j'ai reçu est un ordi ""reconditionné"", déjà à l'ouverture j'ai été surpris par un message ""Bonjour, heureux de vous revoir"".... Ensuite, lors de la première mise à jour, elle a duré 2h30 !!!!! mais surtout le touchpad ne fonctionne pas du tout, malgré les réglages, parfois le curseur est comme fou, impossible d'utiliser les fonctions habituelles (type plisser déposer à 2 doigts"". Certaines fonctions ne marchent pas, exemple les touches ""brightness"" de l'écran en fait elles commandent le son!
Je suis obligé de le renvoyer, c'est dommage ça aurait pu être une très bonne machine, du moins pour l'usage que j'en ai."
Rome,"1,0",2 juillet 2018,Bonjour je demande un remboursement de cette article
Paul Gt,"1,0",11 avril 2018,"Les + :
C'est une tablette, quoi
Les - :
> Un peu de buée, une goutte d'eau sur l'écran, et ce dernier devient complètement fou pendant une bonne demi-heure, même si vous frottez bien.
> Au bout de 6 mois, blackscreen et à la garantie on me dit qu'ils ne savent pas ce qui est arrivé (""probablement des ondes nocives""), et que la réparation me coûtera le prix de l'ordi = ordi mort = seum
> Bouton d'allumage vraiment pourri, sans ongle j'ai parfois galéré pendant 1mn à l'enfoncer pour l'allumer
> Poids pas équilibré et réparti dans le PC : malgré les grips sous le clavier, quand je le pose sur une surface inclinée (desc en amphi par exemple) l'ordi bouge, c'est fatiguant
Je déconseille fortement, il vaut mieux investir un peu plus et acheter une Surface ou un Lenovo"
barkayal,"2,0",21 décembre 2016,"Je tiens à préciser d'emblée qu'il n'y a pas de malfaçon ou défaut, c'est le produit en lui même que je trouve décevant. C'est aussi la première fois que j’utilise Windows 10 dans un cadre perso, je pense que ça joue sur mon impression négative du produit.
Je ne suis pas sur de ce qu'ils ont fait à l'écran mais effectivement, il est très (trop) lumineux, et les couleurs sont assez vives mais il est vraiment très agressif. J'ai été obligé d'installer f.lux et je suis constamment en train d'ajuster la luminosité. Honnêtement, vu le degré de fatigue oculaire que cet écran génère chez moi, je ne pourrai pas l'utiliser pour lire des pdfs comme je le souhaitais. Luminosité qui d'ailleurs varie automatiquement selon la clarté des éléments affichés, une surprise de W10, mais là ou devrait se trouver l'option (luminosité adaptative?), il n'y a rien. Du coup si vous passez constamment d'un élément sombre (dans mon cas discord avec un thème sombre) à un élément clair (document Word), vous verrez l'écran varier en luminosité. Les vidéos ont un rendu étrange, ce n'est pas du au petit utilitaire Asus, ni à un souci de codec/format ou de lecteur, j'ai bien testé ça avec d'autres machines. Soit c'est du à l'écran en lui même soit un souci software avec win10? Pourtant mis à jour. Donc exit le visionnage confortable de vidéos (pour moi). Je n'ai jamais utilisé un écran qui attrape les traces de doigts à ce point, m'enfin ça ne me pose pas trop de problème, j'ai toujours un chiffon en microfibres à portée de main, mais je trouve ça rigolo pour une tablette.
Les haut parleurs sont plutôt mauvais, je ne pensais pas ça possible. Le son est moins propre que celui provenant du haut parleur de mon Galaxy note 2. Pour ce qui est des performances générales du système je ne m'attendais pas à mieux donc je ne suis pas déçu ou surpris de ce côté là.
Le passage du mode tablette au mode laptop est chaotique au niveau software. Il arrive que la tablette reste en mode portrait+tablette, et autre petits ratés, vous devrez la réorienter, retirer/remettre le clavier ou activer/désactiver le mode tablette manuellement très souvent.  Au niveau hardware les aimants fonctionnent très bien, l'arrimage est solide, sans pour autant rendre difficile la séparation des éléments.
En résumé, je pensais qu'en toute logique, un 2 en 1 sous Windows offrirait les avantages d'un netbook et d'une tablette, il se trouve que ce n'est pas le cas si vous devez l'utiliser pour une durée prolongée, à moins d'avoir des yeux très résistants :) Je compte tester l'affichage externe pour comprendre si les soucis que j'évoque ici sont dus à l'écran, mais en attendant je ne sais pas trop à quoi cet appareil pourra me servir, à part d'avoir une boite sous windows en secours. La batterie est correcte, sans plus.
Pour info, je pense que c'est utile, mes points de comparaison sont: un samung galaxy note 2 et un acer chromebook 14 que j'utilise au quotidien, ainsi qu'un desktop sous Windows 7 avec un i5, une gtx960 et 16gb de ram, (mais un vieil écran Samsung), que de toute façon j'utilise rarement puisque les jeux vidéo ne m'intéressent plus vraiment. Je dois aussi préciser que j'ai utlisé un petit netbook Samsung nc-10 pendant 3 ans lorsque j'étais étudiant, donc ce n'est pas le format en lui même qui me pose problème."
Thierry 55,"4,0",29 janvier 2017,"Je ne suis pas déçu de l'avoir acheté. Il tient parfaitement les logiciels de montage vidéo que j'utilise. L'autonomie de la batterie est superbe, je peux tenir un week end facilement avec. Pour le côté jeux, cet appareil pourra tenir sans trop de soucis de simples jeux comme les jeux Facebook, les jeux flash ou encore les petits jeux qui ne demandent que peu de puissance. Etant joueur à Minecraft, je peux confirmer que l'appareil va avoir du mal à le tenir. Pour les éventuels joueurs il ne faudra pas espérer plus de 30 fps même avec les paramètres poussés au minimum avec des programmes comme Optifine. Cependant l'appareil n'étant pas prévu à la base pour cela, il tiendra sans aucun soucis vos logiciels et votre utilisation basique pour travailler ou pour vous divertir !"
Client d'Amazon,"2,0",12 avril 2017,Comme beaucoup pas de problème vente mais après 45 commandes le retour de ma tablette asus grosse galère pour optenir une étiquette de retour donc je suis aller a la poste et fait colissimo a mes frais. Je pense ne plus commander sur ce site
