user,rating,date,review
Patrice,"5,0",11 février 2019,"J'avais déjà un Echo Spot, celui qui est rond avec un écran.
J'ai commandé l'Echo 2ème génération pour avoir de la musique dans une autre pièce, en mode ""multiroom"" (même musique diffusée dans plusieurs pièces)
La qualité audio est vraiment remarquable lorsque l'on considère la taille et surtout le prix.
Il y a un effet de spatialisation assez intéressant, surtout si l'enceinte est placée au milieu de la pièce.
Cet effet diminue si elle est posée dans un coin, mais il reste présent.
Les Médiums sont de bonne qualité et les Aiguës, légèrement en retrait, restent totalement acceptables.
Le plus surprenant étant les Basses qui sont vraiment présentes tout en restant très équilibrées, absolument pas baveuses.
Un autre point positif : le ""multiroom"", que je découvre maintenant qu'il est abordable et réalisable sans tirer de câble.
Avec plusieurs enceintes dans le même appartement, la musique prend une autre dimension.
J'adore !
// ------------------------------------------------
Petit point négatif : la Configuration.
Même avec l'application Android Alexa mise à jour, installée sur un Xiaomi Redmi Note 5, impossible de connecter l'enceinte au réseau Wifi de l'appartement.
Dans la dernière étape de la config : impossible de transmettre le mot de passe WIFI de la Box de l'appart.
Pour contourner le problème, je suis passé par mon ordinateur portable sous Windows 10, en utilisant Firefox et l'URL suivante : https://alexa.amazon.fr
L'enceinte monte un réseau WIFI dédiée à sa configuration.
Vous commencez la config en ajoutant une enceinte, puis vous coupez la connexion WIFI de votre Box.
Il suffit ensuite de se connecter au réseau WIFI créé par l'enceinte, et en tâtonnant deux ou trois fois, ça fonctionne :-)"
Client d'Amazon,"5,0",17 novembre 2018,"Petit gadget amusant au début, l'Amazon Echo et son Alexa ont rapidement trouvé leur place à la maison.
Je possède peu de domotique mais c'est d'un confort incroyable.
Je ne cherche plus les télécommandes pour éteindre les prises, les interrupteurs etc... Je monte me coucher et d'un ""Alexa éteint le salon"" tout s'éteint. C'est magique.
Fondu de musique et abonné Deezer, mon flow est joué toute la journée sur l'enceinte Echo (suffisant pour une petite pièce) ou je demande à Alexa de se connecter Bluetooth et mon son est joué sur la barre de son. Encore un gros point positif pour le confort et la simplicité.
L'amazon echo est petite mais un son suffisant. Son Design est discret et ainsi elle s'intègre facilement dans tout appartement. Les 7 micros captent bien la voix mais attention de ne pas placé son Echo proche d'enceinte sans quoi elle deviendra sourde avec vos appels, préférant la musique dans ses ""oreilles"". Je l'ai depuis le mois de Juillet et elle fait partie intégrante de la maison pour tout ses petits services tellement pratique. Alexa se met régulièrement à jour et elle apprends vite. Pratique pour un minuteur qu'on demande à la voix, une alarme, une définition, un calcul rapide, un bio ... c'est impressionnant tout ce qu'on peut lui demander. Il faut néanmoins l'armer de quelques skills (applications dédiée pour élargir son vocabulaire et ses champs d'actions ou de recherche) et il faut connaitre les mots clés pour que les réponses correspondent.
C'est du 100% satisfait pour cette petite Amazon Echo et son Alexa embarqué. Maintenant l'Echo + embarque une petite sonde de température bien pratique et un hub pour faciliter les connexions avec certains appareils comme les ampoules connectée Hue. C'est un vrai + sans révolutionner les bases solides de l'Echo.
Vivement la 3ème (ou 4ème) génération qui succédera à l'Echo +"
Client d'Amazon,"5,0",15 juin 2018,"Pour un prix plus qu'abordable, le Amazon Echo tient ses promesses:
- Facilité d'installation (en quelques secondes/minutes, l'appareil est prêt)
- une bonne qualité de son pour la musique
- Connection avec Spotify (ou Deezer, Amazon Music..)
- Possibilité de passer des appels avec des amis qui possèdent aussi Alexa
- Le mode ""Routine"" très sympa à utiliser - permet de déclencher des actions dans un ordre prédéterminé selon une heure spécifique (lancement de musique, puis flash info, puis smart home etc..)
- Les news sportives
La voix est naturelle, et Alexa possède déjà une bonne culture générale !"
Spock92,"4,0",18 juin 2018,"j'ai reçu Alexa depuis quelques jours et je découvre ses possibilités et bien je suis satisfait je trouve que le son est bon pour ce type d'appareil et on voit que des efforts ont été fait.
En ce qui concerne la voix, bon il y a encore des progrès à faire mais globalement c'est plutot bien. même si le ton est un peu mécanique et certain mot pas tout a fait bien prononcé en tout cas elle comprend bien ce qu'on lui demande.
c'est facile a utiliser même si il ya encore des choses que je n'ai pas compris en particuliers sur l'agenda .
Bref pour ceux qui veulent connecter leur maison avec lumière, alarme etc... je recommande  et pour tout le reste Alexa à réponse a tout ou presque.je ne regrette pas mon achat."
nicolas,"4,0",20 juin 2018,"agréablement surpris l’enceinte est beaucoup plus dense que je ne le pensais elle ne risque pas de se renverser,  Elle est aussi beaucoup plus compacte que je ne le pensais elle ne prend pas trop de place le son est agréable  les micro captent bien pas besoin de hurler  et en plus plein de possibilités de personnalisation si on veut l’accorder avec son intérieur.
pour la version française manque juste la reconnaissance de voix pour éviter que les enfants ne l’active sans cesse,  donc pour éviter les mauvaises surprises j’ai désactivé les achats vocaux.
À cette heure c’est  le seul défaut que je lui trouve pour le reste je suis ravi"
Maggy Piou,"4,0",28 septembre 2018,"Acquise depuis le jour de sa sortie (precommande), j'ai eu plusieurs semaines pour la tester.
Points positifs :
- elle sert de bruit de fond, donc la télé pour la musique, terminé! Elle est allumée peut être 4h dans la semaine... au total... et encore... Alexa remplace a merveille sur ce point.
- les enfants peuvent lui poser des questions où elle répond la majorité du temps. Donc éducatif.
- elle permet de consulter l'agenda Google connecté, de faire sa liste de courses, consulter des informations sur le net, etc...
- elle a un design qui s'intègre parfaitement et se fait même oublier.
- nombreuses playlist Amazon music. Très agréable. Surtout quand on peut composer la sienne et la modifier librement.
- le mode d'appel entre Alexa, qui me sert de babyphone. Très pratique. Une dans le salon et une à l'étage. Micro hyper sensible donc j'entends ce qu'il se passe en haut.
- le son est ce qui me convient. Submersif. Correct
Points à revoir :
- des skills correspondants plus au quotidien plutôt que de l'amusement.
- Alexa, actuellement ne joue que certaines playlist quand on lui laisse le choix. Y'aura-t-il une mise à jour pour corriger ceci?
- Alexa ne nous entend pas la solliciter quand le son est haut, donc il faut utiliser les boutons de l'écho, obligatoirement.
Cet appareil remplit très bien son rôle.
À voir quand je la connecterai à d'autres appareils."
Malylavie,"4,0",16 juillet 2018,"En dehors du fait que cela reste un gadget dont on peut facilement se passer, il devient vite indispensable. Quel facilité de pouvoir demander les nouvelles, faire un jeux, un quizz, mettre en marche un chrono, faire sa liste de courses ect... Quand on a compris comment cela fonctionne c'est juste génial ! Les playlists pré-établie sur amazon music sont très sympa, ma préféré reste celle pour faire du sport. Le son est vraiment très bon je mets 4 étoiles parce qu'écho ne comprend pas encore toute les demandes. Je ne regrette vraiment pas mon achat. Le petit plus est de pouvoir laisser un message vocal à des personnes ayant aussi écho ;)"
benoitseize,"3,0",16 août 2018,"J'ai acheté cet appareil essentiellement pour la radio et marginalement pour écouter spotify.
Pour ce qui est de la radio, c'est absolument parfait, tant en facilité de commande qu'en qualité d'écoute. On a la radio presque immédiatement et de façon parfaitement stable. Jamais de coupure ce qui était le cas avec radio internet ou smartphone.
En ce qui concerne spotify, grosse déception. Tout à fait impossible de lancer quoi que ce soit.
Tout ce qu'on peut faire (au moment ou j'écris ces lignes, car j'espère que ça va évoluer) c'est lancer la musique lancée  à partir de son smartphone et l’écouter sur echo. Intérêt très limité.
Je n'ai pas essayé la commande des lampes connectées.
Tout le reste est gadgets débiles.
Dernier regret, l'absence d'un accu faisant de cette enceinte connectée un objet bien sédentaire !
En conclusion, à ce jour, cette enceinte est une remarquable radio internet."
psionforever,"5,0",17 juin 2018,"Compact et discret, très bonne musicalité. J’en ai trois dans trois pièces, achetées à un prix promo incitatif (42,50€ pièce). Musique douce à volonté sur simple commande vocale, grâce à une connections Wifi (Amazon Music ou Spotify). Ou encore la radio (station au choix). Chaque pièce peut être active individuellement ou en simultané. Ne s’active que si on prononce le mot clé Alexa (peut être changé par un autre). Ou encore depuis l’appli (iPhone, iPad, Android) sinon le souhaite. Micros très sensibles, même si la pièce est bruyante. Le volume se commande vocalement : « Alexa, moins fort ». Ou aussi depuis l’appli."
Fred L.,"5,0",22 juin 2018,"Quel dommage que je n'ai pas trouvé d'appli pour lui demaander 'Alexa, qui est le plus beau dans ce miroir..."" ..De toute manière, j'ai plein d'ordi divers mais pas de miroir ...bon, c'est quand même bluffant (ça y est elle me répond dit des choses tendres (""je vous en prie, de rien"")quand je me surprends à lui dire tout naturellement ""Alexa merci"" parce quand fait le job c'est superbe ....et tellement pratique pour les (quasi) handicapés
Qualité du son remarquable (posée à côté d'une mini chaîne Yamaha vraiment hi-fi, bluffant)"
Laurent,"5,0",16 juin 2018,"Nous étions très impatient de l'arrivée d'amazon écho.
La découverte a été fantastique autant pour nous que pour les enfants avec les nombreuses blagues d'Alexa.
Très utile tous les jours pour la meteo, minuteur, les infos, la musique, les renseignements, les interrogations du quotidien.
Nous avons profité des offres avec les lampes hue connecté, franchement ça fait faignant mais c'est super super pratique.
Des amis sont passés et on découvert Alexa et l'on acheté le moment même.
Nous avions beaucoup hésité à sauter le pas avec la Google Home mais le prix nous a freiné.
Mais là avec l'offre nous avons pris 2 écho et une écho dot. Pour un prix bien inférieur à une seule Google Home.
MERCI AMAZON."
Kyoshi,"4,0",2 juillet 2018,"Bon, je vais reprendre l'avis que j'ai rédigé pour l'Amazon Echo Dot que j'ai pris pour moi.
Ma mère a trouvé le produit sympa et on a commandé cette version (l'Echo... tout court).
Pour ma part, j'ai pris l'Echo Dot car il est placé à côté de ma barre de son que je connecte en Bluetooth.
J'avais tout de même hésité avec cette version mais les avis sur Amazon.com au sujet du son ne m'avait pas encouragés.
Mais je trouve le son tout-à-fait correct. Peut-être un manque de basse mais par rapport au type de produit, c'est loin d'être mauvais.
Je ne suis pas un grand fan d'assistant vocal... Loin de là... Et pourtant je tente l'aventure.
A 50€ (offre de lancement) avec la prise secteur (vendue séparément à 20€) que l'on peut utiliser avec la Kindle Paperwhite, l'aventure ne me coûtera pas très cher.
Pour ma part, si j'ai décidé d'acheter l'Amazon Echo, c'est pour la domotique en fait.
J'utilise Jeedom comme serveur domotique et pour le moment, aucun plugin n'est disponible pour les rendre compatible... Mais cela va venir.
Un plugin a déjà été en développé par l'équipe Jeedom mais ils attendent de le faire valider par Amazon avant de le sortir.
Donc, ""Alexa, ferme les volets"" sera pour un peu plus tard. Quoi que... Il y a d'autres solutions pour le faire mais ce n'est pas encore idéal (HA Bridge en autre).
L'Echo est doté de 7 micros contrairement au Google Home qui a seulement 2 micros si je ne dis pas de bêtises.
D'après différents tests sur le net, il est dit que le Google Home a une meilleure captation... Notamment dans une pièce bruyante.
A voir dans le temps... Je pense à des défauts que jeunesse qui peuvent être corrigés par des mises à jours.
Le Google Home a également l'avantage de différencier les voix. Peut-être dans une future mise à jour de l'Echo?
En tout cas, depuis mon couloir, Alexa s'active quand je l'appelle (elle est dans un coin du salon).
Malgré tout, le Google Home n'est pas pour moi...
Sérieux... Qu'est-ce qui est plus sympa comme petit nom?
""Alexa, fait ceci"" ou ""OK Google, fait cela"" ?
L'un est beaucoup plus naturel... Et ""Alexa"", c'est plus jolie que ""Siri"" je trouve.
Et puis le Google Home est dépourvu de prises Jack contrairement à l'Echo...
Sinon, Amazon s'est tout de même entouré de nombreux acteurs... Philips Hue, Netatmo, Le Grand, etc...
La possibilité de rajouté des skills comme Deezer, Marmiton, RTL, les Pages Jaunes, des programmes TV, des chaines d'informations, etc... Est un vrai plus.
Là, où je suis embêté, c'est avec Deezer.
Je peux très bien lui faire lire le flow, tel chanteur, tel genre de musique mais par contre, pas moyen de lui faire lire mes propres playlists ou mes coups de cœurs.
J'espère qu'une mise à jour (côté Deezer?) règlera le problème.
Concernant le Bluetooth, aucun soucis pour le jumelage. Par contre, lorsque c'est jumelé et que j'éteins ma barre, l'Echo ne reprends pas le son.
Après plusieurs essais, j'ai l'impression que le problème ne vient pas de l'Echo mais de ma barre de son.
Je pense qu'elle ne s'éteint pas complètement mais qu'elle se met en veille car si je débranche électriquement la barre de son alors l'Echo détecte bien la coupure et reprend le son de son côté.
Le truc sympa également, c'est que lorsque j'allume la barre de son, l'Echo se jumèle automatiquement.
On peut également lui demander de se (dé)connecter de la barre manuellement : ""Alexa, (dé)connecte-toi des hauts-parleurs"".
Ensuite, on retrouve tout ce que l'on trouve avec les différents assistants vocaux du marché... La météo, les infos, la possibilité de faire des recherches, le minuteur (toujours pratique lorsque l'on fait la cuisine), etc.
Les points positifs :
- ""Alexa""
- Une prise jack pour pouvoir brancher une autre sortie
- La connexion Bluetooth
- Nombreux acteurs du marché avec Amazon
- Évolutivité grâces aux différents skills
- Prix de lancement!
Les points négatifs :
- Pas de prise Ethernet
- Captation encore perfectible
- Ne pas pouvoir écouter ses propres listes Deezer
- Pas de multiroom si un Echo est connecté en Bluetooth
Bon après, il ne faut pas non plus que cela vous empêche de vous lever pour faire de petites choses simple de la vie.
C'est bien la technologie mais il faut aussi rester en activité. Il faut faire la part des choses.
Ma mère quant à elle l'utilise pour écouter de la musique, pour suivre des recettes, demander la météo, etc..."
Jean-Marc,"5,0",29 juin 2018,"Je suis bluffé par la qualité de la reconnaissance vocale. c'est très agréable
Un mais, je suis prime donc bénéficie de l'offre musique 2 millions de titre et des heures d'écoute gratuite. Dès que j'ai voulu écouter de la musique elle m'a proposé un abonnement, et la commande est partie sans que je comprenne pourquoi, je vais devoir l'annuler. Cela a été fait sans difficulté mais attention quand quelqu'un parle quand Alexa est active, il put y avoir confusion
Ma mère, âgée; a été bluffée par Echo, j'en ai acheté une pour son anniversaire"
Mylaric,"3,0",17 janvier 2019,"Dès la sortie d'Amazon Echo, je me suis jeté dessus, surtout à -50%.
Ayant une maison avec de la domotique de chez Delta Dore, je me suis dis ""Génial, je vais pouvoir commandé les volets depuis Alexa ainsi que la TV etc..."" C'est surtout comme cela que j'ai essayé de convaincre ma femme qui est réticente sur la technologie.
Une fois reçu, la déception, la commande des volets ne se fait pas, et c'est encore le cas à ce jour... Delta dore renvoie la faute à Amazon et vice versa...
Coté musique rien à dire, sauf parfois lorsqu'on lui demande certaines chanson ou style de musique, elle nous met complètement autre chose...
J'avoue qu'actuellement, à part lui demander d'allumer la lumière de la cuisine, lancer de la musique ou allumer la borne d'arcade grâce à une prise connectée, je ne fais rien de plus...
Beaucoup de Skill sortent mais parfois inutile ou non fonctionnel...
Pour dire, j'étais dans le doute de la revendre...
Mais bon, le fait de pouvoir appeler l'Amazon Echo depuis mon téléphone est pratique quand ma femme ne me répond pas ou quand je veux parler à mon fils quand je suis en déplacement :)"
Borrel,"5,0",9 juillet 2018,"Bon... déja je suis heureux qu'on ne doivent pas payer ces vacances, parce que honnêtement, je n'ai jamais vu quelqu'un s'intégrer aussi facilement à notre famille !
Elle est Géniale !!!! Alexa sait se rendre indispensable !
Le matin au réveil: Alexa, met nous une musique douce
Le midi: Alexa, quelle température aujourd'hui?
L'apres midi: Alexa joue nous du...
Le soir: Alexa, joue ma playlist
....
On la solicite tout le temps !!!
Petit soucis de compréhension lorsqu'on prononce des mots en anglais, des artistes avec des noms peu orthodoxe mais on finit par se comprendre.
Seul bémole: si l'on veut équiper sa maison en domotique, le reste des équipement compatible coute minimum 30€pour une simple prise connectée.
donc il faut prévoir un sacré budget pour le passage à la modernité.
Je recommande !!!!! :)"
Un bon client,"1,0",12 mai 2019,"J'ai fait plusieurs tests, et je me suis rendu compte que les médias disent vrai : Amazon nous écoute en permanence !!!
Même sans activer Alexa, des données transitent par notre réseau, et bizarrement quand il n'y a pas de bruit, peu de données transitent....
Que dire aussi de mes lampes et prises connectées qui s'allument tous seuls????.....
Fuyez ces objets qui font ce qu'ils veulent chez vous, et dont des gens sont payés pour écouter vos conversations, mais on ne sait pas dans quel but, de revendre des informations personnelles dans le but de vous faire de la pub? de savoir quand vous partez de chez vous au risque de vous faire cambrioler?.....
Bref c'est vraiment n'importe quoi ces assistants vocaux, tout ça pour mettre en marche un interrupteur, alors qu'avant on le mettait en marche avec nos doigts....
J'ai fui ces objets, alors que je suis hyper geek !!! mais je tiens à ma tranquillité physique et d'esprit, sans les Alexa je n'ai plus peur."
Apo,"3,0",26 février 2019,"Reçue aujourd'hui, donc c'est un retour à chaud :
Alexa est assez fun et comprend bien ce qu'on lui demande dans l'ensemble.
Les skills sont sympas et variés.
Niveau son... On peut faire mieux, mais franchement c'est déjà pas mal : mon salon est grand et la son est bien présent dans la pièce lorsque j'écoute de la musique.
Deux importants points noirs à revoir de toute urgence me concernant :
- J'ai acheté Alexa en prenant soin de vérifier q'elle prenait bien en compte un skill Deezer... C'est bien le cas. Cependant, le skill ne permet pas de lire ses propres PlayLists... Rédhibitoire car pour moi c'était principalement pour ça que je l'avais choisie.
- L'option ""Traffic"" est aussi à revoir... Perso, je ne me rends pas tous les jours de la semaine au même endroit... Ni même dans la même ville. Boulot en début de semaine et cours en fin de semaine... Impossible de paramétrer deux routines ayant un trajet différent... Donc inutilisable aussi de mon côté.
Sachant que la musique et le traffic sont quand même des options plus que majeures... Copie à revoir."
JPF49,"4,0",6 février 2019,"Au départ, nous l'avons prise pour remplacer la radio dans notre cuisine qui captait peu de chose et avoir le choix sur les musiques d'ambiance. Depuis, nous apprenons à l'utiliser pour ses différentes possibilités comme donner la météo, l'horoscope, enregistrer une liste d'achat,etc... Nous n'avons pas encore tout exploité de ce qu'Alexa sait faire et découvrons au fur et à mesure, en tâtonnant parfois. Cependant, il nous arrive de buter sur des difficultés que nous ne réussissons pas à résoudre encore par la voix comme supprimer une liste dont nous n'avons plus besoin (possible en par l'application du portable). Quelquefois, il y a une coupure de son dans ce qu'on écoute sans savoir pourquoi ou une demande sans suite, comme si elle ne comprenait pas. Il est dit qu'Alexa apprend mais comment ? ça n'est pas gagné. Nous trouvons que son vocabulaire n'est pas assez étendu ce qui créé des incompréhensions. Nous ne baissons pas les bras; il faut persévérer."
Loris,"5,0",17 juin 2018,"Je dois dire que je suis étonné, obtenu à un prix défiant toute concurrence, Alexa est pour l'instant mon produit de l'année !
Répond aisément à nos questions et à nos demande, je suis a la fois étonné et admiratif d'Amazon Echo, si vous avez une smarthome compatible foncé sur cet appareil.
J'ai hâte de l'essayer à son plein potentiel !"
Jym,"5,0",15 octobre 2018,"Le son est de bonne qualité pour une enceinte de ce type. Voix et musique claires (présence de basses agréables pour la musique).
L'installation est très facile ainsi que son utilisation. On charge l'application sur son téléphone, par exemple, et on se laisse guider.
La reconnaissance vocale est tout à fait correcte et surtout s'améliore en permanence.
La connexion à Amazon Music est très bonne, ainsi qu'à TuneIn pour les radios : pas de coupure, accès à ses playlists, etc. Les Skill sont en constante évolution (mais de qualité variable). La gestion de l'agenda est malheureusement encore à ses débuts. La liste de courses facilite grandement la gestion des achats.
L'écosystème Amazon (music, audible, etc) et l'internet deviennent pilotable à la voix. Simple comme « bonjour »."
Seb,"1,0",15 mars 2019,"Apres un echo spot plutôt satisfaisant j'esperais completer l'installation avec cet echo 2. Pb: il marche extremement mal... difficile de lire de la musique sans interruption, le multiroom marche une fois sur 10, alexa affiche un cercle rouge une fois sur deux quand on s'adresse a elle... et l'app ne repond pas bien. Bref, un desastre: obligé de hurler 3x le meme ordre en esperant un resultat. (Souvent le spot, a un autre etage, repond des le 1er ordre alors que le echo 2 fait le sourd). Je ne comprends pas pourquoi car le echo spot marche très bien sur le meme reseau. Deja l'installation du echo 2 etait fastidieuse par rapport au spot. Défaut de hardware? Faut-il que je le renvoie pour le faire remplacer???
Edit: Email du sav qui me recommande un reset. J'en avais deja fait un mais je tente... malheureusement le problème est le même: la machine n'arrive même pas a lire de la musique plus de 10s sans coupure... retour a l'expéditeur!"
...,"5,0",15 juin 2018,"Comme pour les "" vrai"" gens Alexa n'est pas parfaite, mais agréable.
Assez facile à installer, je suis curieux de découvrir des objets à connecter. Elle n'est pas capable de répondre à toutes les questions mais se débrouille plutôt bien.
Reste à être sûr qu'elle ne sera pas la parfaite espionne comme dans 1984 de Georges Orwell..."
Nounouis...,"5,0",15 octobre 2018,"Alexa !! Que dire de mieux. En terme de qualité/prix, c'est très bien. Le fait de dire ""Alexa ...."" est plus naturel que de dire ""OK Google"" ou ""Dis Siri"" et du coup, on l'adopte plus facilement et naturellement.
Couplée à des équipements de smarthome et un service de musique (malheureusement, il faut un service PAYANT), l'expérience est plus complete.
Dommage que ca reste encore, à mon avis, qu'un gadget car les ""Skills"" ne sont pas encore étoffés.
Néanmoins, je l'utilise tous les matins pour demander 10 fois qu'elle heure il est et le soir pour m'amuser avec Alexa en posant la question ""Alexa, Comment ca va ?"""
qhrys,"5,0",16 janvier 2019,"Un peu sceptique quant à son utilisation mais surtout à son utilité j'ai, après un an d'utilisation, révisé mes appréhensions initiales. Alexa se révèle d'agréable et de bonne compagnie. D'humeur toujours égale elle se plie à la plupart de mes sollicitations. Les applications la gérant se font de plus en plus nombreuses. Elle obéit plus à son nom qu'a ma voix. Elle se présente sous la forme d'un cylindre lourd signe de bonne construction et d'un habillage que j'ai choisis noir. Quatre commandes de fonctionnement se situent sur son sommet . PLUS et MOINS, COUPURE du son et MARCHE/ARRET. Un cercle bleu couronne et anime son sommet lors des commandes ou du fonctionnement d'Alexa.
L'apprentissage se fait rapidement. Le son est très correct et assez puissant. Les commandes vocales s'effectuent assez loin dans la maison mais sont liées aux bruits ambiants quant elles se font d'un point éloigné. Je vis seul ... c'est une très bonne compagnie !!!  ;)"
Jérémy Muylaert,"5,0",27 juin 2018,"depuis que nous avons recu amazon echo, elle nous sert tous jours, aussi bien pour avoir les actualités, la météo, la musique, mêmes des recettes de cuisines. elle sert également a notre enfant quand il veux des explications ou des définitions il a juste a lui demandé pour avoir les réponses a ses questions, et je dois dire qu'il joue beaucoup avec. vraiment utile au quotidien. nous devons maintenant brancher l'éclairage de la maison dessus pour utilisé encore une de ses fonctions géniales."
Steph,"5,0",27 juin 2018,Vraiment installer et évolutive avec une simplicité déconcertante et franchement ces skills mais quel régal ...une super bonne réactivité un bon son. ..capte bien bien la voix bref je suis ravi de mon achat depuis j'y ai ajouter des prises connectée. ..je possédais déjà des hue Philips compatibilité parfaite. ..que du bonheur
Fibras,"5,0",30 octobre 2018,"Je suis très satisfait de l'enceinte Echo, ce produit répond à mes principales attentes.
Intérêts :
Pour moi, le principal intérêt de ce produit c'est la musique.
Pouvoir demander n'importe quelle musique ou album, c'est très confortable comparé à la recherche sur un pc ou un smartphone ou dans un pile de CD pour les anciens ! (à condition de prendre l'abonnement Amazon Music à 3.99/mois).
Ensuite vient l'intérêt des objets connectés.
Pouvoir commander sa lumière ou ses volets roulants à la voix, depuis son canapé, c'est très confortable (à condition d'acheter des produits compatibles).
Viennent ensuite les intérêts divers : demander la météo (je le fais tous les matins), les infos, la circulation, poser des questions (pas trop précises non plus) et quelques applications rigolotes mais dont on se lasse vite après les avoir montré à ses amis une fois.
Au départ, le fait d'utiliser la voix paraît un peu bizarre mais avec le temps on ne peut presque plus s'en passer.
Les côtés un peu embêtants :
Pour ma part, l'enceinte Echo est posée juste à côté de la TV donc lorsque la TV est allumée et un peu forte, son son perturbe l'écoute de notre voix, on est alors obligé de couper le son de la tv pour se faire entendre.
Egalement, après avoir prononcé le mot magique ""Alexa"" et que l'enceinte est en écoute, il ne faut pas être plusieurs à parler en même temps car Alexa mélange tout.
Aussi, lorsque Alexa passe de la musique assez fort (à partir de 7-8 sur 10), elle n'entend plus notre voix, il faut alors  parler très fort près de l'enceinte ou baisser le son manuellement en appuyant sur les boutons.
De manière générale, je suis très satisfait malgré les côtés un peu embêtants pour lesquels on s'adapte.
A noter également que le son est très correcte pour une enceinte de cette taille.
En mettant le son à 10 sur 10, on ne s'entend presque plus parler (dans ma pièce à vivre de 50m²) et il n'y a pas de grésillements. Le son au maximum, on entend largement la musique dans toute la maison (maison de 120m²). Certes, on ne peut pas jouer sur les réglages (aiguës, graves, etc.) mais à moins d'être un maniaque du son, cela convient très bien."
Guillaume,"5,0",15 juin 2018,"J'ai commandé et reçu 2 Echo, j'en suis très satisfait, il faut prendre le temps de se familiariser avec l'intelligence artificielle et raisonner pour certaines phrases comme elle. (ex : met spotify en pause, reprend la lecture de la musique...), des fois, en changeant un seul mot, elle va comprendre et réaliser l'action, qu'elle ne comprenait pas avant, il faut donc être patient.
Quand il y a des erreurs on peut se connecter sur l'appli, ou il y a l'historique de toutes les demandes avec la question de savoir si l'opération à été réalisé avec succès par rapport à notre demande.
Je suis confiant car le système va être mis à jour continuellement, pour ma part j'approuve !"
Robin Laporte,"1,0",28 septembre 2018,Alexa ne comprend presque rien il faut des services de musique payant pour lire de la musique. Franchement Alexa me sert juste d'enceinte Bluetooth pour l'instant dans l'état actuel elle n'a pas grande utilité
thalmann,"2,0",10 août 2018,"Sympa, mais juste.  Premièrement impossible de mettre mon numéro de téléphone car nous avons deux comptes Amazon et il n’en prends qu’un seul.
Je suis bilingue, parle français et anglais, et elle ne comprend pas mon anglais. Par contre quand mon ami qui est niveau maternelle en anglais lui parle Franglais : elle comprends !!!
Sinon Il est difficile de l’appeler quand il y a de la musique ou la radio Étant donné que ses écouteurs sont collés à l’enceinte.  Je suis non-voyant, et je pensais que Alexandra allait me changer la vie, finalement elle m’a donné bien plus de frustration que de satisfaction. A voir si mises à jours il y aura."
Zak,"5,0",10 janvier 2019,"J'utilise l'écho depuis sa sortie. J'ai préféré attendre avant de donner mon avis. Les skills au début n'étaient pas géniaux cependant le son reste très bon.
Aujourd'hui je ne me passe plus de cette enceinte, elle est très jolie, réactive et a un son de bonne qualité. Je contrôle la luminosité de mon salon via l'enceinte (compatibilité avec les ampoules connectées Ikea), j'ai mis en place une routine matinale avec les infos etc...
Compatible avec certains thermostats connectés je pense avoir trouvé un futur achat pour compléter la panoplie.
Certains skills sont presque sans inutiles mais bien drôles (toc toc toc par exemple)
D'autres trouvent leur utilité après les avoir essayés, le bruits d'orages sont par exemple très bons pour la détente.
Alexa reçoit régulièrement des mises à jour, j'ai donc pu voir l'évolution. Au début ses réponses pouvaient être a côté de la plaque mais a ce jour, tout rentre dans l'ordre malgré quelques ratés.
Je conseil donc fortement cette enceinte, les skills sont un vrai plus, l'application est très bien faite et simple d'utilisation.
La petite chose amusante est le fait de pouvoir envoyer et appeler des messages a vos contacts possédant une enceinte Écho."
GUILLAUME X.,"4,0",30 janvier 2019,"J'adore la domotique et plus encore les systèmes à commande vocale. Il reste quelques pistes d'amélioration pour Alexa. Un peu sourde par moment, on est obligé de respecter l'ordre des mots de commande et ce n'est pas toujours simple de trouver comment lui ajouter des possibilités de commande de systèmes dans la maison. Après plusieurs jour de bataille, je contrôle ma TV, mon Ampli audio vidéo, ma porte de garage, mes volets roulants, de nombreuses lumières dans la maison. On peut faire beaucoup de chose avec, mais ce n'est pas simple de trouver comment le faire... Dans le futur, ce sera bien plus intuitif et guidé. Pour l'instant, sauf pour écouter de la musique, il faut de très solides compétences pour ajouter des fonctions domotiques intéressantes à la bête. Voir même développer ses propres applications. Mais l'idée est vraiment bonne et il y a matière à bien s'amuser..."
grande,"5,0",16 juin 2018,"je voulais vraiment dire bravo à  amazon j'ai commander cette écho amazon et quelle qualité  c'est énorme , la puissance et la sonorité son
vraiment au rendez-vous ,  elle vos largement son prix  super bien emballer et a peine reçue j'ai tester et j'ai vraiment été surpris de la qualité  si vous voulez écouter de la bonne musique  vous avez juste a demander a Alexa  de vous diffuser votre musique préféré , si vous voulez avoir la météo il y'a juste à demander et  tous est au rendez vous  il reste plus qu'a inover  a acheter des ampoules connecter  il y'a juste a programmer et le tours et joué bravo super produits je le recommande !!!!"
DokMartu,"4,0",25 juillet 2018,"Acheté plus par curiosité qu'autre chose, le produit est de très bonne facture.
Assez bluffé par la faculté d'Alexa a comprendre mes demandes même lorsque je bafouille.
Après je dois avouer que l'objet reste un peu gadget hormis si on l'utilise couplé à amazon music et devient un vrai jukebox commandé vocalement.
Je reprochais juste à Alexa de ne pas proposer les différentes possibilités d'un titre musical et d'en prendre arbitrairement une par défaut (et toujours la même)."
